KORAD_TIME;KORAD_U;KORAD_I;LCARD_CH0MEAN;LCARD_CH1MEAN;LCARD_CH0STD;LCARD_CH1STD;LCARD_CH0MIN;LCARD_CH1MIN;LCARD_CH0MAX;LCARD_CH1MAX;LCARD_COMP_TIME;U_a;U_ps;J;;CommandTable
0.005541086196899414;0.054;0.298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00717616081237793;0.0;0.0;0.0
1.0188558101654053;0.054;0.298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0205092430114746;0.0;0.0;0.0
2.0372326374053955;0.054;0.298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0388455390930176;0.0;0.0;0.0
3.054198980331421;0.054;0.298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.055593252182007;0.0;0.0;0.0
4.080627918243408;0.054;0.298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.082273960113525;0.0;0.0;0.0
5.104330778121948;0.054;0.298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.106020450592041;0.0;0.0;0.0
6.122014045715332;0.054;0.298;0.003768750000745058;0.003909374587237835;0.0007210831972770393;0.0006098074954934418;0.0022499999031424522;0.003000000026077032;0.005249999929219484;0.004875000100582838;6.123479127883911;0.003909374587237835;0.003768750000745058;-0.00014062458649277687
7.143177032470703;0.054;0.298;0.003768750000745058;0.003909374587237835;0.0007210831972770393;0.0006098074954934418;0.0022499999031424522;0.003000000026077032;0.005249999929219484;0.004875000100582838;7.1447038650512695;0.003909374587237835;0.003768750000745058;-0.00014062458649277687
8.16643476486206;0.054;0.298;0.003768750000745058;0.003909374587237835;0.0007210831972770393;0.0006098074954934418;0.0022499999031424522;0.003000000026077032;0.005249999929219484;0.004875000100582838;8.167921304702759;0.003909374587237835;0.003768750000745058;-0.00014062458649277687
9.191457033157349;0.054;0.298;0.003768750000745058;0.003909374587237835;0.0007210831972770393;0.0006098074954934418;0.0022499999031424522;0.003000000026077032;0.005249999929219484;0.004875000100582838;9.193240642547607;0.003909374587237835;0.003768750000745058;-0.00014062458649277687
10.2181236743927;0.054;0.298;0.003768750000745058;0.003909374587237835;0.0007210831972770393;0.0006098074954934418;0.0022499999031424522;0.003000000026077032;0.005249999929219484;0.004875000100582838;10.219628095626831;0.003909374587237835;0.003768750000745058;-0.00014062458649277687
11.241896867752075;0.054;0.298;0.003768750000745058;0.003909374587237835;0.0007210831972770393;0.0006098074954934418;0.0022499999031424522;0.003000000026077032;0.005249999929219484;0.004875000100582838;11.243280410766602;0.003909374587237835;0.003768750000745058;-0.00014062458649277687
12.2600998878479;0.054;0.298;0.003768750000745058;0.003909374587237835;0.0007210831972770393;0.0006098074954934418;0.0022499999031424522;0.003000000026077032;0.005249999929219484;0.004875000100582838;12.26131010055542;0.003909374587237835;0.003768750000745058;-0.00014062458649277687
13.27817988395691;0.054;0.298;0.003768750000745058;0.003909374587237835;0.0007210831972770393;0.0006098074954934418;0.0022499999031424522;0.003000000026077032;0.005249999929219484;0.004875000100582838;13.279662847518921;0.003909374587237835;0.003768750000745058;-0.00014062458649277687
14.304091930389404;0.054;0.298;0.003768750000745058;0.003909374587237835;0.0007210831972770393;0.0006098074954934418;0.0022499999031424522;0.003000000026077032;0.005249999929219484;0.004875000100582838;14.305418968200684;0.003909374587237835;0.003768750000745058;-0.00014062458649277687
15.323973655700684;0.054;0.298;0.003768750000745058;0.003909374587237835;0.0007210831972770393;0.0006098074954934418;0.0022499999031424522;0.003000000026077032;0.005249999929219484;0.004875000100582838;15.325603246688843;0.003909374587237835;0.003768750000745058;-0.00014062458649277687
16.342755556106567;0.054;0.298;0.003787499386817217;0.003956249449402094;0.0005797359044663608;0.0005365908145904541;0.002624999964609742;0.003000000026077032;0.004875000100582838;0.004875000100582838;16.3442440032959;0.003956249449402094;0.003787499386817217;-0.00016875006258487701
17.367653131484985;0.054;0.298;0.003787499386817217;0.003956249449402094;0.0005797359044663608;0.0005365908145904541;0.002624999964609742;0.003000000026077032;0.004875000100582838;0.004875000100582838;17.36908745765686;0.003956249449402094;0.003787499386817217;-0.00016875006258487701
18.386078596115112;0.054;0.298;0.003787499386817217;0.003956249449402094;0.0005797359044663608;0.0005365908145904541;0.002624999964609742;0.003000000026077032;0.004875000100582838;0.004875000100582838;18.387728691101074;0.003956249449402094;0.003787499386817217;-0.00016875006258487701
19.41233730316162;0.054;0.298;0.003787499386817217;0.003956249449402094;0.0005797359044663608;0.0005365908145904541;0.002624999964609742;0.003000000026077032;0.004875000100582838;0.004875000100582838;19.413899660110474;0.003956249449402094;0.003787499386817217;-0.00016875006258487701
20.42998480796814;0.054;0.298;0.003787499386817217;0.003956249449402094;0.0005797359044663608;0.0005365908145904541;0.002624999964609742;0.003000000026077032;0.004875000100582838;0.004875000100582838;20.431696891784668;0.003956249449402094;0.003787499386817217;-0.00016875006258487701
21.449427843093872;0.054;0.298;0.003787499386817217;0.003956249449402094;0.0005797359044663608;0.0005365908145904541;0.002624999964609742;0.003000000026077032;0.004875000100582838;0.004875000100582838;21.450801134109497;0.003956249449402094;0.003787499386817217;-0.00016875006258487701
22.468127965927124;0.054;0.298;0.003787499386817217;0.003956249449402094;0.0005797359044663608;0.0005365908145904541;0.002624999964609742;0.003000000026077032;0.004875000100582838;0.004875000100582838;22.469700813293457;0.003956249449402094;0.003787499386817217;-0.00016875006258487701
KORAD_TIME;LCARD_CH0MEAN;LCARD_CH1MEAN;LCARD_CH0STD;LCARD_CH1STD;LCARD_CH0MIN;LCARD_CH1MIN;LCARD_CH0MAX;LCARD_CH1MAX;LCARD_COMP_TIME;U_a;U_ps;J;;CommandTable
0.005742788314819336;0.054;0.298;0.003928123973309994;0.003899999428540468;0.00045918356045149267;0.000659189885482192;0.002624999964609742;0.0022499999031424522;0.004875000100582838;0.005249999929219484;0.007230043411254883;0.003899999428540468;0.003928123973309994;2.8124544769525528e-05
1.0173113346099854;0.054;0.298;0.003928123973309994;0.003899999428540468;0.00045918356045149267;0.000659189885482192;0.002624999964609742;0.0022499999031424522;0.004875000100582838;0.005249999929219484;1.0186975002288818;0.003899999428540468;0.003928123973309994;2.8124544769525528e-05
2.0357472896575928;0.054;0.298;0.003928123973309994;0.003899999428540468;0.00045918356045149267;0.000659189885482192;0.002624999964609742;0.0022499999031424522;0.004875000100582838;0.005249999929219484;2.0373599529266357;0.003899999428540468;0.003928123973309994;2.8124544769525528e-05
3.0598506927490234;0.054;0.298;0.003928123973309994;0.003899999428540468;0.00045918356045149267;0.000659189885482192;0.002624999964609742;0.0022499999031424522;0.004875000100582838;0.005249999929219484;3.0613770484924316;0.003899999428540468;0.003928123973309994;2.8124544769525528e-05
4.0791871547698975;0.054;0.298;0.003928123973309994;0.003899999428540468;0.00045918356045149267;0.000659189885482192;0.002624999964609742;0.0022499999031424522;0.004875000100582838;0.005249999929219484;4.080697536468506;0.003899999428540468;0.003928123973309994;2.8124544769525528e-05
5.102707386016846;0.054;0.298;0.003928123973309994;0.003899999428540468;0.00045918356045149267;0.000659189885482192;0.002624999964609742;0.0022499999031424522;0.004875000100582838;0.005249999929219484;5.104260444641113;0.003899999428540468;0.003928123973309994;2.8124544769525528e-05
6.127892732620239;0.054;0.298;0.003928123973309994;0.003899999428540468;0.00045918356045149267;0.000659189885482192;0.002624999964609742;0.0022499999031424522;0.004875000100582838;0.005249999929219484;6.1294732093811035;0.003899999428540468;0.003928123973309994;2.8124544769525528e-05
7.152102947235107;0.054;0.298;0.003928123973309994;0.003899999428540468;0.00045918356045149267;0.000659189885482192;0.002624999964609742;0.0022499999031424522;0.004875000100582838;0.005249999929219484;7.153552293777466;0.003899999428540468;0.003928123973309994;2.8124544769525528e-05
8.17280125617981;0.054;0.298;0.003928123973309994;0.003899999428540468;0.00045918356045149267;0.000659189885482192;0.002624999964609742;0.0022499999031424522;0.004875000100582838;0.005249999929219484;8.174174785614014;0.003899999428540468;0.003928123973309994;2.8124544769525528e-05
9.195101499557495;0.054;0.298;0.003928123973309994;0.003899999428540468;0.00045918356045149267;0.000659189885482192;0.002624999964609742;0.0022499999031424522;0.004875000100582838;0.005249999929219484;9.196400165557861;0.003899999428540468;0.003928123973309994;2.8124544769525528e-05
10.213268756866455;0.054;0.298;0.003937499597668648;0.003918749280273914;0.0004743416211567819;0.000586668262258172;0.003000000026077032;0.003000000026077032;0.004875000100582838;0.005249999929219484;10.214732646942139;0.003918749280273914;0.003937499597668648;1.875031739473343e-05
KORAD_TIME;LCARD_CH0MEAN;LCARD_CH1MEAN;LCARD_CH0STD;LCARD_CH1STD;LCARD_CH0MIN;LCARD_CH1MIN;LCARD_CH0MAX;LCARD_CH1MAX;LCARD_COMP_TIME;U_a;U_ps;J;;CommandTable
0.0070421695709228516;0.054;0.298;0.003937499597668648;0.003918749280273914;0.0004743416211567819;0.000586668262258172;0.003000000026077032;0.003000000026077032;0.004875000100582838;0.005249999929219484;0.00854349136352539;0.003918749280273914;0.003937499597668648;1.875031739473343e-05
1.0188288688659668;0.054;0.298;0.003937499597668648;0.003918749280273914;0.0004743416211567819;0.000586668262258172;0.003000000026077032;0.003000000026077032;0.004875000100582838;0.005249999929219484;1.0203602313995361;0.003918749280273914;0.003937499597668648;1.875031739473343e-05
2.0459680557250977;0.054;0.298;0.003937499597668648;0.003918749280273914;0.0004743416211567819;0.000586668262258172;0.003000000026077032;0.003000000026077032;0.004875000100582838;0.005249999929219484;2.0475666522979736;0.003918749280273914;0.003937499597668648;1.875031739473343e-05
3.0637221336364746;0.054;0.298;0.003937499597668648;0.003918749280273914;0.0004743416211567819;0.000586668262258172;0.003000000026077032;0.003000000026077032;0.004875000100582838;0.005249999929219484;3.065089464187622;0.003918749280273914;0.003937499597668648;1.875031739473343e-05
4.082002639770508;0.054;0.298;0.003937499597668648;0.003918749280273914;0.0004743416211567819;0.000586668262258172;0.003000000026077032;0.003000000026077032;0.004875000100582838;0.005249999929219484;4.083313226699829;0.003918749280273914;0.003937499597668648;1.875031739473343e-05
