KORAD_TIME;KORAD_U;KORAD_I;LCARD_CH0MEAN;LCARD_CH1MEAN;LCARD_CH0STD;LCARD_CH1STD;LCARD_CH0MIN;LCARD_CH1MIN;LCARD_CH0MAX;LCARD_CH1MAX;LCARD_COMP_TIME;U_a_kV;U_ps_kV;J_uA;;CommandTable
0.00548863410949707;1.103;1.649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006731748580932617;0.0;0.0;0.0
1.0243473052978516;1.103;1.649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0260589122772217;0.0;0.0;0.0
2.043120861053467;1.103;1.649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.044804334640503;0.0;0.0;0.0
3.0616581439971924;1.103;1.649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.062929630279541;0.0;0.0;0.0
4.087220907211304;1.103;1.649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.088747024536133;0.0;0.0;0.0
5.1127610206604;1.103;1.649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.114058971405029;0.0;0.0;0.0
6.130707025527954;1.103;1.649;0.006221252027899027;0.00639750063419342;0.0006772774504497647;0.0006971771945245564;0.004875000100582838;0.0044999998062849045;0.00787500012665987;0.008249999955296516;6.132089614868164;0.025286563771515495;0.0249268852788646;-0.022708247877179687
7.156359910964966;1.103;1.649;0.006221252027899027;0.00639750063419342;0.0006772774504497647;0.0006971771945245564;0.004875000100582838;0.0044999998062849045;0.00787500012665987;0.008249999955296516;7.157838582992554;0.025286563771515495;0.0249268852788646;-0.022708247877179687
8.176531553268433;1.103;1.649;0.006221252027899027;0.00639750063419342;0.0006772774504497647;0.0006971771945245564;0.004875000100582838;0.0044999998062849045;0.00787500012665987;0.008249999955296516;8.177852392196655;0.025286563771515495;0.0249268852788646;-0.022708247877179687
9.196262121200562;1.103;1.649;0.006221252027899027;0.00639750063419342;0.0006772774504497647;0.0006971771945245564;0.004875000100582838;0.0044999998062849045;0.00787500012665987;0.008249999955296516;9.197733879089355;0.025286563771515495;0.0249268852788646;-0.022708247877179687
10.217417240142822;1.103;1.649;0.006221252027899027;0.00639750063419342;0.0006772774504497647;0.0006971771945245564;0.004875000100582838;0.0044999998062849045;0.00787500012665987;0.008249999955296516;10.218849420547485;0.025286563771515495;0.0249268852788646;-0.022708247877179687
11.237279891967773;1.103;1.649;0.006221252027899027;0.00639750063419342;0.0006772774504497647;0.0006971771945245564;0.004875000100582838;0.0044999998062849045;0.00787500012665987;0.008249999955296516;11.23867654800415;0.025286563771515495;0.0249268852788646;-0.022708247877179687
12.263986110687256;1.103;1.649;0.006221252027899027;0.00639750063419342;0.0006772774504497647;0.0006971771945245564;0.004875000100582838;0.0044999998062849045;0.00787500012665987;0.008249999955296516;12.265338659286499;0.025286563771515495;0.0249268852788646;-0.022708247877179687
13.278170347213745;1.103;1.649;0.006221252027899027;0.00639750063419342;0.0006772774504497647;0.0006971771945245564;0.004875000100582838;0.0044999998062849045;0.00787500012665987;0.008249999955296516;13.27962327003479;0.025286563771515495;0.0249268852788646;-0.022708247877179687
