KORAD_TIME;KORAD_U;KORAD_I;LCARD_CH0MEAN;LCARD_CH1MEAN;LCARD_CH0STD;LCARD_CH1STD;LCARD_CH0MIN;LCARD_CH1MIN;LCARD_CH0MAX;LCARD_CH1MAX;LCARD_COMP_TIME;U_a_kV;U_ps_kV;J_uA;;CommandTable
0.006220340728759766;0.006219916314300729;0.9997990656270579;0.002062499988824129;0.0011249999515712261;0.000937500037252903;0.0;0.0011249999515712261;0.0011249999515712261;0.003000000026077032;0.0011249999515712261;0.00722193717956543;0.004446640124787455;0.008263883279205582;0.1181282443260448
1.0335299968719482;0.8503368149792329;-0.46646717964328466;0.001312499982304871;0.001312499982304871;0.0024374998174607754;0.0016874999273568392;-0.0011249999515712261;-0.000375000003259629;0.0037499999161809683;0.003000000026077032;1.0365393161773682;0.005187746965631901;0.005258834771635833;-9.93588736604523e-05
2.078395366668701;0.8560582057521443;-0.5061179863326373;-0.002624999964609742;-0.002812500111758709;0.0003750000614672899;0.0005625000922009349;-0.003000000026077032;-0.003375000087544322;-0.0022499999031424522;-0.0022499999031424522;2.0814061164855957;-0.01111660123224786;-0.010517669543271666;0.023855611313106043
3.1076748371124268;0.03288056181856501;0.937970599604932;0.000937500037252903;0.0018749999580904841;0.002437500050291419;0.0018749999580904841;-0.001500000013038516;0.0;0.003375000087544322;0.0037499999161809683;3.110752820968628;0.007411067028025629;0.003756310751073416;-0.11835533563989774
4.146906137466431;-0.8102591796047159;-0.3921164954395166;0.0022499999031424522;0.002062499988824129;0.001125000067986548;0.0005624999757856131;0.0011249999515712261;0.001500000013038516;0.003375000087544322;0.002624999964609742;4.150038719177246;0.008152173868870075;0.009015145056264334;0.023486534696875123
5.176238059997559;-0.8495184557834868;-0.5410793939010632;-0.0005624999757856131;-0.0009374999790452421;0.0005624999757856131;0.00018749997252598405;-0.0011249999515712261;-0.0011249999515712261;0.0;-0.000750000006519258;5.179250478744507;-0.0037055335140128145;-0.0022537862640660835;0.04735633278443432
6.213340997695923;-0.06561086616044072;0.875275495710902;0.0031874999403953552;0.003562500234693289;0.002062499988824129;0.0020625002216547728;0.0011249999515712261;0.001500000013038516;0.005249999929219484;0.005625000223517418;6.216339111328125;0.014081028595625647;0.01277145580733775;-0.04755508725205811
7.255230903625488;0.7686078768688465;-0.31573698082539753;-0.000750000006519258;-0.000750000006519258;0.003000000026077032;0.0018749999580904841;-0.0037499999161809683;-0.002624999964609742;0.0022499999031424522;0.0011249999515712261;7.257229328155518;-0.002964426903238174;-0.0030050485075697494;5.6776500493525984e-05
8.293581247329712;0.8333658607323325;-0.5408935500584533;0.001500000013038516;0.002624999964609742;0.001500000013038516;0.0011249999515712261;0.0;0.001500000013038516;0.003000000026077032;0.0037499999161809683;8.296671628952026;0.010375493931263802;0.006010097015139499;-0.14205479689072864
9.337220430374146;0.07970050429626185;0.8179976073797758;-0.0005624999757856131;-0.0003750000614672899;0.0031874999403953552;0.003000000026077032;-0.0037499999161809683;-0.003375000087544322;0.002624999964609742;0.002624999964609742;9.33922529220581;-0.0014822136816888929;-0.0022537862640660835;-0.023614281816375905
