KORAD_TIME;LCARD_COMP_TIME;U_a_kV;U_ps_kV;J_uA;;CommandTable
0.0009982585906982422;0.0009982585906982422;nan;nan;nan
1.0069966316223145;1.0069966316223145;nan;nan;nan
2.0149896144866943;2.0154919624328613;nan;nan;nan
3.0261335372924805;3.026538610458374;nan;nan;nan
4.036860704421997;4.037384986877441;nan;nan;nan
5.049914836883545;5.049914836883545;nan;nan;nan
6.060811281204224;6.060811281204224;nan;nan;nan
