KORAD_TIME;KORAD_U;KORAD_I;LCARD_CH0MEAN;LCARD_CH1MEAN;LCARD_CH2MEAN;LCARD_CH0STD;LCARD_CH1STD;LCARD_CH2STD;LCARD_CH0MIN;LCARD_CH1MIN;LCARD_CH2MIN;LCARD_CH0MAX;LCARD_CH1MAX;LCARD_CH2MAX;LCARD_COMP_TIME;U_anode_V;I_anode_uA;;CommandTable
10.226104974746704;0.828;1.668;0.004372500814497471;0.0025350006762892008;0.002433750545606017;0.0005617995047941804;0.0006647554691880941;0.0006883981986902654;0.003000000026077032;0.000750000006519258;0.000750000006519258;0.005625000223517418;0.004124999977648258;0.004124999977648258;10.227698802947998;7.098001893609762;0.010290000773966312
11.251339197158813;0.828;1.668;0.0018374999053776264;0.004312500357627869;0.0022350004874169827;0.000769435428082943;0.0005316539318300784;0.0007152971811592579;-0.000375000003259629;0.003000000026077032;0.000375000003259629;0.003375000087544322;0.005625000223517418;0.0037499999161809683;11.252823114395142;12.075001001358032;-0.013860002532601355
12.277832984924316;0.828;1.668;0.0019650005269795656;0.0005700002075172961;0.004357500467449427;0.0007742093876004219;0.0007395775755867362;0.0005531217902898788;0.000375000003259629;-0.0011249999515712261;0.003000000026077032;0.003375000087544322;0.003000000026077032;0.005625000223517418;12.279074430465698;1.596000581048429;0.007812001788988709
13.301419734954834;0.804;1.637;0.0031987489201128483;0.0027187501545995474;0.004582501482218504;0.0005648825317621231;0.0006546408985741436;0.0005475000943988562;0.001500000013038516;0.001500000013038516;0.003375000087544322;0.0044999998062849045;0.0044999998062849045;0.0063749998807907104;13.302749872207642;7.612500432878733;0.0026879930868744847
14.32124376296997;0.742;1.588;0.004350000526756048;0.00398999871686101;0.0013125003315508366;0.0005637485883198678;0.0005941589479334652;0.000780324509833008;0.003000000026077032;0.001500000013038516;0.0;0.005625000223517418;0.005249999929219484;0.0037499999161809683;14.322761058807373;11.171996407210827;0.002016010135412216
15.342220306396484;0.672;1.548;0.002782499883323908;0.004728751722723246;0.0052050016820430756;0.0006433845264837146;0.0006892149103805423;0.000677661329973489;0.000750000006519258;0.003000000026077032;0.0037499999161809683;0.004124999977648258;0.0063749998807907104;0.006750000175088644;15.343361377716064;13.240504823625088;-0.01089901030063629
16.361768007278442;0.636;1.528;0.0019125003600493073;0.0043425001204013824;0.00463875150308013;0.0007565337000414729;0.0005641974275931716;0.0005653802072629333;0.000375000003259629;0.003000000026077032;0.003000000026077032;0.0037499999161809683;0.005249999929219484;0.0063749998807907104;16.363202571868896;12.15900033712387;-0.01360799865797162
17.376941442489624;0.607;1.509;0.004605001304298639;0.0010312505764886737;0.004635001067072153;0.0005171193042770028;0.0006695089396089315;0.000601217441726476;0.003375000087544322;-0.000375000003259629;0.003000000026077032;0.0063749998807907104;0.003000000026077032;0.0063749998807907104;17.37807846069336;2.8875016141682863;0.020013004075735807
18.396764039993286;0.58;1.498;0.004631251096725464;0.0041924999095499516;2.249999852210749e-05;0.0005469733150675893;0.0005745704984292388;0.0006134890136308968;0.0037499999161809683;0.003000000026077032;-0.001500000013038516;0.0063749998807907104;0.005625000223517418;0.001500000013038516;18.398000240325928;11.738999746739864;0.002457006648182869
19.416072130203247;0.554;1.478;0.0045187510550022125;0.0041624996811151505;-0.00044249999336898327;0.0006101678009144962;0.000515539722982794;0.0006147712119854987;0.0022499999031424522;0.003000000026077032;-0.002624999964609742;0.0063749998807907104;0.005249999929219484;0.000750000006519258;19.417561054229736;11.654999107122421;0.0019950076937675473
20.437195301055908;0.524;1.458;0.0007650002371519804;0.004766251426190138;0.004593750927597284;0.0006706527201458812;0.0006053551915101707;0.0006283348775468767;-0.000750000006519258;0.003000000026077032;0.003375000087544322;0.002624999964609742;0.006750000175088644;0.006750000175088644;20.43866801261902;13.345503993332386;-0.02240700665861368
21.458208084106445;0.494;1.438;0.004938752856105566;0.0023662508465349674;0.004556250758469105;0.0005409755394794047;0.000718778173904866;0.000567168346606195;0.0037499999161809683;0.000750000006519258;0.003375000087544322;0.0063749998807907104;0.0037499999161809683;0.005625000223517418;21.45964765548706;6.625502370297909;0.014406011253595351
22.487494945526123;0.475;1.446;0.0051150028593838215;0.0022462508641183376;0.004552501253783703;0.0005155944381840527;0.0007319611613638699;0.0005587878986261785;0.004124999977648258;0.0;0.003000000026077032;0.006750000175088644;0.0037499999161809683;0.0063749998807907104;22.488826513290405;6.289502419531345;0.016065011173486708
23.5076584815979;0.499;1.488;0.004481250420212746;0.004387500695884228;0.00018375000217929482;0.0005696421139873564;0.0005045110592618585;0.0005447060102596879;0.003000000026077032;0.003375000087544322;-0.000750000006519258;0.005625000223517418;0.005625000223517418;0.001500000013038516;23.50880217552185;12.285001948475838;0.0005249984562397003
24.52788782119751;0.575;1.558;0.0016650004545226693;0.004545001313090324;0.0048787519335746765;0.000806590192951262;0.0005767691181972623;0.000652747810818255;0.0;0.0022499999031424522;0.003375000087544322;0.003000000026077032;0.0063749998807907104;0.00712500000372529;24.529353618621826;12.726003676652908;-0.016128004807978866
25.55749011039734;0.696;1.643;0.0010462503414601088;0.00459000188857317;0.004451250657439232;0.0008390198927372694;0.000538539607077837;0.0006015331018716097;-0.000750000006519258;0.003000000026077032;0.003000000026077032;0.003375000087544322;0.005625000223517418;0.006750000175088644;25.558764219284058;12.852005288004875;-0.01984500866383314
26.577396154403687;0.804;1.669;0.0030749982688575983;0.002385000931099057;0.004368749912828207;0.0006581222987733781;0.0007281569996848702;0.0006394271040335298;0.001500000013038516;0.000375000003259629;0.002624999964609742;0.0044999998062849045;0.004124999977648258;0.0063749998807907104;26.578680753707886;6.67800260707736;0.00386398509144783
27.597371816635132;0.82;1.669;0.0044737509451806545;0.0024337510112673044;0.0017212503589689732;0.0006144852377474308;0.0007085317047312856;0.0007369393133558333;0.002624999964609742;0.000750000006519258;0.000375000003259629;0.0063749998807907104;0.004124999977648258;0.003375000087544322;27.598543405532837;6.814502831548452;0.01142399962991476
28.617385864257812;0.825;1.668;0.004451251123100519;0.002212500898167491;0.00045374996261671185;0.0005476925289258361;0.0007065543904900551;0.0007061459473334253;0.003375000087544322;-0.000375000003259629;-0.000750000006519258;0.0063749998807907104;0.003375000087544322;0.003000000026077032;28.61855387687683;6.195002514868975;0.012537001259624958
29.63641095161438;0.827;1.668;0.0022987506818026304;0.00448125135153532;0.0026212495286017656;0.0007284177117981017;0.000574558274820447;0.0007065443205647171;0.000375000003259629;0.003375000087544322;0.0011249999515712261;0.004124999977648258;0.005625000223517418;0.0037499999161809683;29.637875080108643;12.547503784298897;-0.012222003750503063
30.66451621055603;0.828;1.668;0.002703749807551503;0.0025575009640306234;0.004466251004487276;0.0006099833408370614;0.0006261041271500289;0.00047462317161262035;0.000750000006519258;0.0011249999515712261;0.003375000087544322;0.004124999977648258;0.004124999977648258;0.005249999929219484;30.66603708267212;7.161002699285746;0.0008189935237169266
31.686737060546875;0.829;1.668;0.0017774997977539897;0.0004537500790320337;0.004503750707954168;0.0007894972222857177;0.0006370475166477263;0.000515526335220784;0.0;-0.000750000006519258;0.003375000087544322;0.0037499999161809683;0.0022499999031424522;0.005625000223517418;31.688196420669556;1.2705002212896943;0.007412998424842953
32.716395139694214;0.829;1.668;0.004241249989718199;0.0021825002040714025;0.001860000193119049;0.0006062834872864187;0.0007336595444940031;0.0007882495410740376;0.003000000026077032;0.0;0.0;0.0063749998807907104;0.003375000087544322;0.003375000087544322;32.71761655807495;6.111000571399927;0.011528998799622058
33.736637592315674;0.83;1.668;0.0005062501295469701;0.004252500366419554;0.0018075001426041126;0.0005495378863997757;0.0005592909874394536;0.0007837052689865232;-0.000750000006519258;0.002624999964609742;0.000375000003259629;0.0022499999031424522;0.005625000223517418;0.0037499999161809683;33.73808288574219;11.90700102597475;-0.020979001326486467
34.75733041763306;0.83;1.668;0.0025387501809746027;0.0024525008630007505;0.004203749354928732;0.0006404821178875864;0.000702402088791132;0.0005792383453808725;0.0011249999515712261;0.000750000006519258;0.003000000026077032;0.0037499999161809683;0.004124999977648258;0.005625000223517418;34.75860118865967;6.8670024164021015;0.00048299618065357204
35.781399965286255;0.83;1.668;0.002268749987706542;0.0018712504534050822;0.004169999156147242;0.0007142249960452318;0.0007910546264611185;0.0005792020238004625;0.000375000003259629;0.000375000003259629;0.0022499999031424522;0.0037499999161809683;0.0037499999161809683;0.005249999929219484;35.78265333175659;5.23950126953423;0.002225997392088175
36.801127195358276;0.83;1.668;0.004436250776052475;0.0026062503457069397;0.0027149992529302835;0.0006253736210055649;0.0006416227552108467;0.000713722372893244;0.003375000087544322;0.000750000006519258;0.0011249999515712261;0.0063749998807907104;0.0037499999161809683;0.004875000100582838;36.80248975753784;7.297500967979431;0.010248002409934997
37.820858001708984;0.831;1.668;0.0015262500382959843;0.004353749565780163;0.002115000272169709;0.0006940136081539094;0.000578266684897244;0.0007223401335068047;0.000375000003259629;0.002624999964609742;0.000375000003259629;0.003000000026077032;0.005625000223517418;0.003375000087544322;37.82224178314209;12.190498784184456;-0.0158339973539114
38.84103345870972;0.831;1.668;0.002580000553280115;0.004312499891966581;0.0023737498559057713;0.0006960873142816126;0.000501715752761811;0.0007849151152186096;0.000750000006519258;0.003375000087544322;0.0;0.0044999998062849045;0.005625000223517418;0.004124999977648258;38.84244632720947;12.074999697506428;-0.00970199629664421
39.86410045623779;0.831;1.668;0.0018562503391876817;0.0009937502909451723;0.004263749811798334;0.0007836962467990816;0.0007890610140748322;0.0006015332182869315;0.0;-0.000375000003259629;0.002624999964609742;0.003375000087544322;0.003000000026077032;0.005249999929219484;39.865726470947266;2.7825008146464825;0.004830000270158052
40.88585591316223;0.831;1.668;0.003026248887181282;0.0017850003205239773;0.0024075007531791925;0.0005887739243917167;0.0007057973416522145;0.0007332758978009224;0.001500000013038516;0.000375000003259629;0.000375000003259629;0.0044999998062849045;0.003000000026077032;0.004124999977648258;40.887223958969116;4.998000897467136;0.0069509919732809065
41.90676975250244;0.831;1.668;0.002445000456646085;0.0006825000746175647;0.00038250014767982066;0.000698507355991751;0.0006215957691892982;0.0005711337435059249;0.000750000006519258;-0.000375000003259629;-0.000750000006519258;0.005249999929219484;0.002624999964609742;0.0022499999031424522;41.90801119804382;1.911000208929181;0.009870002139359712
42.92572379112244;0.831;1.668;0.0018675002502277493;0.0025200010277330875;0.0011437503853812814;0.0008283680654130876;0.0006231774459592998;0.0007800994208082557;0.000375000003259629;0.000750000006519258;-0.000750000006519258;0.0037499999161809683;0.0037499999161809683;0.003000000026077032;42.92721223831177;7.056002877652645;-0.0036540043540298937
43.94542908668518;0.832;1.668;0.0006637500482611358;2.6249983420711942e-05;0.0024450006894767284;0.0006112729897722602;0.0006960367318242788;0.0006396580720320344;-0.000750000006519258;-0.0022499999031424522;0.000375000003259629;0.0022499999031424522;0.001500000013038516;0.004124999977648258;43.94671845436096;0.07349995357799344;0.0035700003631063734
44.97394943237305;0.832;1.668;0.0004162499972153455;-0.00034499994944781065;0.0025200010277330875;0.0005379518261179328;0.0006085638306103647;0.0006997142918407917;-0.000750000006519258;-0.0022499999031424522;0.000375000003259629;0.001500000013038516;0.0011249999515712261;0.004124999977648258;44.97514247894287;-0.9659998584538698;0.004262999701313674
45.99333643913269;0.832;1.668;0.0023812504950910807;0.000858750194311142;0.000862500281073153;0.0007374735432676971;0.0005363812088035047;0.0005369184073060751;0.000750000006519258;-0.000750000006519258;-0.000375000003259629;0.0044999998062849045;0.002624999964609742;0.0022499999031424522;45.994632720947266;2.4045005440711975;0.008526001684367656
47.01352286338806;0.832;1.668;-0.00019499998597893864;0.002422499703243375;0.0005362501251511276;0.0005699012544937432;0.0007507871487177908;0.0005815644981339574;-0.001500000013038516;0.000750000006519258;-0.000750000006519258;0.0011249999515712261;0.004124999977648258;0.001500000013038516;47.01475119590759;6.7829991690814495;-0.014657998259644955
48.04092788696289;0.832;1.668;0.0017662500031292439;0.03430500626564026;0.025320012122392654;0.0007960164221003652;0.0007025227532722056;0.0006057847058400512;0.0;0.032999999821186066;0.024000000208616257;0.003375000087544322;0.035999998450279236;0.027000000700354576;48.04202175140381;96.05401754379272;-0.18221703507006168
49.06053686141968;0.832;1.668;0.04700999706983566;0.002493750536814332;0.05756252259016037;0.0006698137149214745;0.0006757807568646967;0.0005674780695699155;0.04574999958276749;0.000750000006519258;0.05587499961256981;0.048374999314546585;0.004124999977648258;0.05925000086426735;49.06177759170532;6.98250150308013;0.24929098058491944
50.08163094520569;0.832;1.668;0.08806504309177399;0.071966253221035;0.0012487504864111543;0.0005630493978969753;0.0006254633772186935;0.0007902719080448151;0.08662500232458115;0.07012499868869781;-0.000750000006519258;0.08924999833106995;0.07312499731779099;0.003000000026077032;50.08295297622681;201.505509018898;0.0901532232761383
51.095869064331055;0.832;1.668;0.10289251059293747;0.08645623177289963;0.0012337503721937537;0.0006682570674456656;0.0006736973882652819;0.0007781499298289418;0.1016250029206276;0.08512499928474426;-0.000375000003259629;0.1042499989271164;0.08812499791383743;0.003000000026077032;51.09734106063843;242.07744896411896;0.09204316139221191
52.1162474155426;0.832;1.668;0.0025725001469254494;0.11456248909235;0.09745123237371445;0.0006812627543695271;0.000610455812420696;0.0005425328272394836;0.0011249999515712261;0.11362499743700027;0.09600000083446503;0.004124999977648258;0.11625000089406967;0.09862499684095383;52.117631673812866;320.77496945858;-0.6271439380943775
53.13672113418579;0.833;1.668;0.1361587643623352;0.0017662504687905312;0.159884974360466;0.0007311934023164213;0.000845697708427906;0.0007490997668355703;0.1342500001192093;0.0;0.15825000405311584;0.13762499392032623;0.0037499999161809683;0.16200000047683716;53.138214349746704;4.945501312613487;0.7525980778038501
54.162134885787964;0.833;1.668;0.1354500651359558;0.002490000333636999;0.15861377120018005;0.0007499990751966834;0.0007509744609706104;0.0006396020180545747;0.13387499749660492;0.000750000006519258;0.15712499618530273;0.1368750035762787;0.0044999998062849045;0.1601250022649765;54.16356658935547;6.972000934183598;0.7445763628929853
55.187217473983765;0.833;1.668;0.15875624120235443;0.13489508628845215;0.0007762501481920481;0.0006695077172480524;0.0005931159830652177;0.0006369592156261206;0.15712499618530273;0.13349999487400055;-0.000750000006519258;0.16050000488758087;0.13650000095367432;0.002624999964609742;55.18857383728027;377.706241607666;0.13362246751785278
56.217047691345215;0.833;1.668;0.0013800003798678517;0.15747378766536713;0.13398373126983643;0.0006621272186748683;0.0006052645039744675;0.0005149804055690765;0.000375000003259629;0.15524999797344208;0.132750004529953;0.003375000087544322;0.1589999943971634;0.1353749930858612;56.218390226364136;440.92660546302795;-0.8741252087987958
57.2469265460968;0.833;1.668;5.2499988669296727e-05;0.1577175259590149;0.13368748128414154;0.00064084428595379;0.000625656801275909;0.0005369168939068913;-0.001500000013038516;0.1563750058412552;0.13237500190734863;0.0022499999031424522;0.15937499701976776;0.1353749930858612;57.24831795692444;441.6090726852417;-0.8829241454339353
58.267109394073486;0.833;1.668;0.13246497511863708;-0.00012749996676575392;0.15562117099761963;0.0005884543643333018;0.0005361844669096172;0.0006739490199834108;0.13124999403953552;-0.0011249999515712261;0.15449999272823334;0.1342500001192093;0.001500000013038516;0.1574999988079071;58.26838779449463;-0.356999906944111;0.7425178604782559
59.286516427993774;0.833;1.668;0.15507368743419647;0.1316174864768982;-0.0004500000213738531;0.0006633487646467984;0.0007405279320664704;0.0006473503308370709;0.15337499976158142;0.13050000369548798;-0.002624999964609742;0.1574999988079071;0.13349999487400055;0.000750000006519258;59.287866830825806;368.52896213531494;0.13135472536087034
60.30759024620056;0.834;1.668;0.15575246512889862;0.13207121193408966;0.0001799999736249447;0.0007099708309397101;0.0007069439743645489;0.000712460489012301;0.15449999272823334;0.12974999845027924;-0.001500000013038516;0.15712499618530273;0.13349999487400055;0.002624999964609742;60.30905604362488;369.79939341545105;0.13261501789093016
61.33703088760376;0.834;1.668;0.0020175003446638584;0.23834624886512756;0.20006997883319855;0.000762606505304575;0.0006453826208598912;0.0006780768744647503;0.000750000006519258;0.23624999821186066;0.19837500154972076;0.003375000087544322;0.23999999463558197;0.2017499953508377;61.33825993537903;667.3694968223572;-1.3234409917145966
62.36486744880676;0.834;1.668;0.31517255306243896;-0.0003712500329129398;0.3833063244819641;0.0006675041513517499;0.0008068952593021095;0.000630573311354965;0.31312501430511475;-0.002624999964609742;0.3817499876022339;0.3165000081062317;0.0022499999031424522;0.3843750059604645;62.36604928970337;-1.0395000921562314;1.7670452973339705
63.38478994369507;0.834;1.668;0.45245251059532166;0.3685162365436554;0.0004312501405365765;0.0006568855023942888;0.0005415906198322773;0.0006008782656863332;0.4507499933242798;0.367125004529953;-0.0011249999515712261;0.45412498712539673;0.3697499930858612;0.001500000013038516;63.38615655899048;1031.845462322235;0.470043134689331
64.40526747703552;0.834;1.668;0.4821676015853882;0.3914588689804077;-0.0006112501723691821;0.0005475038196891546;0.0006706048734486103;0.0006466006161645055;0.48112499713897705;0.38999998569488525;-0.002624999964609742;0.48337501287460327;0.39262500405311584;0.000750000006519258;64.40672755241394;1096.0848331451416;0.5079689025878906
65.42974138259888;0.834;1.668;0.000667500076815486;0.5602988600730896;0.45069363713264465;0.0006678371573798358;0.0007322726887650788;0.0006170460255816579;-0.000750000006519258;0.5587499737739563;0.4492500126361847;0.002624999964609742;0.5617499947547913;0.45262500643730164;65.43109774589539;1568.8368082046509;-3.133935615979135
66.45706152915955;0.834;1.668;0.4865325093269348;0.0023625006433576345;0.6071099638938904;0.0006345849251374602;0.0007183967391029;0.0005951077328063548;0.4841249883174896;0.000750000006519258;0.6056249737739563;0.4886249899864197;0.0037499999161809683;0.6086249947547913;66.45855736732483;6.615001801401377;2.711352048628032
67.48160672187805;0.835;1.668;0.5261363387107849;0.0019537496846169233;0.659726083278656;0.0006654675235040486;0.0007835524156689644;0.0005054958746768534;0.5242499709129333;0.0;0.6585000157356262;0.5276250243186951;0.0037499999161809683;0.6611250042915344;67.48297643661499;5.470499116927385;2.9354224985465405
68.50245332717896;0.835;1.668;0.6852899789810181;0.5452949404716492;-3.7499935388041195e-06;0.0006123420898802578;0.0006522745825350285;0.00046985872904770076;0.6836249828338623;0.543749988079071;-0.001500000013038516;0.687375009059906;0.546750009059906;0.0011249999515712261;68.50384068489075;1526.8258333206177;0.7839722156524658
69.52387714385986;0.835;1.668;-0.000397500058170408;0.7163925170898438;0.5689384937286377;0.0006180564523674548;0.0005402512033469975;0.000645295309368521;-0.0022499999031424522;0.715499997138977;0.5673750042915344;0.0011249999515712261;0.7173749804496765;0.5703750252723694;69.52540230751038;2005.8990478515625;-4.014024096028879
70.55043745040894;0.835;1.668;0.0011662504402920604;0.8465209007263184;0.6665475368499756;0.000726949016097933;0.0005534174269996583;0.0007083845557644963;-0.0011249999515712261;0.8448749780654907;0.6652500033378601;0.002624999964609742;0.8478749990463257;0.6682500243186951;70.55169939994812;2370.2585220336914;-4.733986041601747
71.57047939300537;0.835;1.668;0.8377164602279663;0.00020249994122423232;1.0760657787322998;0.000673120201099664;0.0006194200250320137;0.0005723955109715462;0.8358749747276306;-0.001500000013038516;1.0740000009536743;0.8392500281333923;0.001500000013038516;1.077375054359436;71.57170248031616;0.5669998354278505;4.690078177605756
72.59932851791382;0.835;1.668;1.2690223455429077;1.0003389120101929;0.0012487504864111543;0.0007248722249642015;0.0005791359581053257;0.0006024675094522536;1.2675000429153442;0.9986249804496765;0.0;1.2704999446868896;1.0016249418258667;0.002624999964609742;72.60042023658752;2800.94895362854;1.5046272277832031
73.61797785758972;0.835;1.668;1.3044193983078003;1.0215561389923096;0.002231250051409006;0.0005286585073918104;0.0004985657869838178;0.0007374738343060017;1.303125023841858;1.0203750133514404;0.000750000006519258;1.3053749799728394;1.0230000019073486;0.0037499999161809683;73.61939883232117;2860.357189178467;1.5840342521667479
74.6379451751709;0.835;1.668;0.0007350001251325011;1.2999005317687988;1.0185866355895996;0.0006362192798405886;0.0005356002948246896;0.0005658561713062227;-0.0011249999515712261;1.2982499599456787;1.0169999599456787;0.002624999964609742;1.3012499809265137;1.0199999809265137;74.63948917388916;3639.7214889526367;-7.275326977204531
75.66577243804932;0.836;1.668;1.005119800567627;-0.0006187499966472387;1.2840968370437622;0.0005973570514470339;0.0006736965151503682;0.0005896399961784482;1.0038750171661377;-0.002624999964609742;1.2828749418258667;1.006500005722046;0.000750000006519258;1.2862499952316284;75.66728663444519;-1.7324999906122684;5.632135883159935
76.68549275398254;0.836;1.668;1.0037062168121338;0.00010874997678911313;1.2829539775848389;0.0006778604001738131;0.0005888694431632757;0.0006818307447247207;1.0016249418258667;-0.0011249999515712261;1.2806249856948853;1.0053750276565552;0.001500000013038516;1.284749984741211;76.68710470199585;0.3044999350095168;5.6201458142779295
77.71053457260132;0.836;1.668;1.2818852663040161;1.0027384757995605;0.002253750804811716;0.000714507419615984;0.0006759545067325234;0.0007005476509220898;1.2798750400543213;1.0012500286102295;0.000750000006519258;1.2832499742507935;1.0042500495910645;0.004124999977648258;77.71171283721924;2807.6677322387695;1.563222026824951
78.73937845230103;0.836;1.668;0.0021637501195073128;1.281814455986023;1.0023335218429565;0.0008399582002311945;0.0006667316774837673;0.0006493071559816599;0.000750000006519258;1.2802499532699585;1.0008749961853027;0.0037499999161809683;1.2828749418258667;1.0042500495910645;78.74085855484009;3589.0804767608643;-7.166043952852487
79.75980377197266;0.836;1.668;1.0013928413391113;0.00040875005652196705;1.2816154956817627;0.0005971281207166612;0.0006321725086309016;0.0007528455462306738;1.0001250505447388;-0.0011249999515712261;1.2802499532699585;1.003499984741211;0.002624999964609742;1.2828749418258667;79.76111507415771;1.1445001582615077;5.6055109111825
80.78013038635254;0.836;1.668;1.0011752843856812;0.0016575001645833254;1.2808315753936768;0.0005536653916351497;0.0007761323358863592;0.0006567773525603116;0.999750018119812;0.0;1.2795000076293945;1.0023750066757202;0.003375000087544322;1.2825000286102295;80.78143620491028;4.641000460833311;5.597299591638148
81.80962657928467;0.836;1.668;1.2803702354431152;1.0009015798568726;0.0003862500307150185;0.0006159085896797478;0.0006302888505160809;0.0006034005782566965;1.2791249752044678;0.9993749856948853;-0.0011249999515712261;1.2821249961853027;1.0023750066757202;0.002624999964609742;81.81107783317566;2802.524423599243;1.5650244712829589
82.8294746875763;0.836;1.668;0.002193750813603401;1.2798001766204834;1.0007479190826416;0.0006861065630801022;0.0005223124753683805;0.0005667756195180118;0.000750000006519258;1.2783750295639038;0.9993749856948853;0.0037499999161809683;1.281000018119812;1.0019999742507935;82.83101153373718;3583.4404945373535;-7.154595984518528
83.84993267059326;0.836;1.668;0.0011062503326684237;1.2799690961837769;1.0001397132873535;0.0006942566833458841;0.0005097046960145235;0.0006362170679494739;-0.000750000006519258;1.278749942779541;0.9986249804496765;0.003000000026077032;1.281000018119812;1.0016249418258667;83.85130906105042;3583.913469314575;-7.161631936766207
84.87018895149231;0.837;1.668;1.0003914833068848;0.0024975002743303776;1.2794063091278076;0.000554421276319772;0.0007178480736911297;0.0005571678630076349;0.9986249804496765;0.0011249999515712261;1.277999997138977;1.0019999742507935;0.0037499999161809683;1.2806249856948853;84.87152099609375;6.993000768125057;5.588206304982304
85.89054560661316;0.837;1.668;1.2798190116882324;1.0000839233398438;0.0016987500712275505;0.0006416190881282091;0.0005973985535092652;0.0007452128338627517;1.2783750295639038;0.9982500076293945;0.000375000003259629;1.281749963760376;1.0016249418258667;0.003375000087544322;85.8919563293457;2800.2349853515625;1.5665164947509764
86.91882133483887;0.837;1.668;1.2792744636535645;0.9989324808120728;-0.0005400000372901559;0.0005511468625627458;0.0006840737187303603;0.0005744235822930932;1.277999997138977;0.9978749752044678;-0.0022499999031424522;1.2806249856948853;1.0001250505447388;0.000750000006519258;86.92013788223267;2797.0109462738037;1.5699151039123533
87.9458589553833;0.837;1.668;-0.00019125001563224941;1.2784229516983032;0.9984863996505737;0.000544705952052027;0.0004993353504687548;0.0006311947363428771;-0.001500000013038516;1.2764999866485596;0.996749997138977;0.000750000006519258;1.2795000076293945;1.0001250505447388;87.94708180427551;3579.584264755249;-7.160239529598038
88.96593475341797;0.837;1.668;0.998595118522644;-0.0005137500120326877;1.2787493467330933;0.0006928526563569903;0.0006153999711386859;0.0006184667581692338;0.9975000023841858;-0.0022499999031424522;1.2768750190734863;1.000499963760376;0.000750000006519258;1.2798750400543213;88.96719574928284;-1.4385000336915255;5.5950096637941895
