KORAD_TIME;KORAD_U;KORAD_I;LCARD_CH0MEAN;LCARD_CH1MEAN;LCARD_CH0STD;LCARD_CH1STD;LCARD_CH0MIN;LCARD_CH1MIN;LCARD_CH0MAX;LCARD_CH1MAX;LCARD_COMP_TIME;U_anode_V;I_anode_uA;;CommandTable
0.005384683609008789;0.783;1.669;2.85540771484375;2.7999484539031982;0.0006648600101470947;0.0005868170992471278;2.853749990463257;2.7982499599456787;2.8571250438690186;2.8016250133514404;0.006810903549194336;7839.855670928955;0.3105718612670898
1.0196433067321777;0.783;1.669;2.8574743270874023;2.804238796234131;0.0007597829680889845;0.0006612528814002872;2.853749990463257;2.802000045776367;2.8586249351501465;2.8061249256134033;1.021169900894165;7851.868629455566;0.2981189727783203
2.047834634780884;0.783;1.669;2.8554940223693848;2.8024797439575195;0.0007562926621176302;0.0008199781295843422;2.853749990463257;2.800874948501587;2.8575000762939453;2.8042500019073486;2.049389362335205;7846.943283081055;0.29687995910644527
3.066030502319336;0.783;1.669;2.857548713684082;2.803311824798584;0.0007512176525779068;0.0007602269179187715;2.8556249141693115;2.8012499809265137;2.8589999675750732;2.805000066757202;3.067594051361084;7849.273109436035;0.30372657775878903
4.095076084136963;0.783;1.669;2.855958938598633;2.8035030364990234;0.0008214349509216845;0.0006462517194449902;2.853749990463257;2.8016250133514404;2.8575000762939453;2.805000066757202;4.096651077270508;7849.808502197266;0.29375305175781247
5.114068031311035;0.783;1.669;2.8563451766967773;2.8041226863861084;0.0008141994476318359;0.0005742211360484362;2.853749990463257;2.802375078201294;2.857875108718872;2.805375099182129;5.115603923797607;7851.5435218811035;0.2924459457397461
6.1332573890686035;0.783;1.669;2.8552396297454834;2.795955181121826;0.0007241338025778532;0.0006756043876521289;2.85337495803833;2.793750047683716;2.8571250438690186;2.797499895095825;6.1350555419921875;7828.674507141113;0.33199291229248046
7.158822059631348;0.783;1.669;2.856848955154419;2.8042242527008057;0.0008054062491282821;0.0006586940726265311;2.8545000553131104;2.802375078201294;2.8582499027252197;2.8061249256134033;7.160471200942993;7851.827907562256;0.29469833374023435
8.185697078704834;0.783;1.669;2.856131076812744;2.8022468090057373;0.0008032259065657854;0.0006279628723859787;2.853749990463257;2.800874948501587;2.857875108718872;2.803499937057495;8.18734860420227;7846.291065216064;0.30175189971923827
9.205211162567139;0.783;1.669;2.856964111328125;2.8035402297973633;0.0008686331566423178;0.0007628135499544442;2.8545000553131104;2.802000045776367;2.8586249351501465;2.805000066757202;9.206653118133545;7849.912643432617;0.2991737365722656
10.223867416381836;0.783;1.669;2.8551712036132812;2.8028883934020996;0.0006714040646329522;0.0008294809376820922;2.8529999256134033;2.800874948501587;2.8571250438690186;2.8042500019073486;10.225463151931763;7848.087501525879;0.2927837371826172
11.249218940734863;0.783;1.669;2.8556177616119385;2.8038222789764404;0.0007405320066027343;0.0006253152969293296;2.853749990463257;2.802000045776367;2.857875108718872;2.8061249256134033;11.25071406364441;7850.702381134033;0.29005470275878903
12.277443647384644;0.783;1.669;2.8557116985321045;2.8015878200531006;0.0007249378249980509;0.0005917586386203766;2.853749990463257;2.80049991607666;2.8571250438690186;2.803499937057495;12.279083490371704;7844.445896148682;0.30309371948242186
13.296987533569336;0.783;1.669;2.8558013439178467;2.802959680557251;0.0007748398929834366;0.0007354228873737156;2.8541250228881836;2.800874948501587;2.857875108718872;2.8042500019073486;13.29849362373352;7848.287105560303;0.2959133148193359
14.3244788646698;0.783;1.669;2.8556854724884033;2.800893783569336;0.000764350057579577;0.000581876840442419;2.85337495803833;2.7990000247955322;2.8575000762939453;2.802000045776367;14.326043605804443;7842.502593994141;0.3068334579467773
15.343964099884033;0.783;1.669;2.856060743331909;2.8029520511627197;0.0008177179261110723;0.0007356124115176499;2.8541250228881836;2.8016250133514404;2.857875108718872;2.805000066757202;15.34547734260559;7848.265743255615;0.2974086761474609
16.36496877670288;0.783;1.669;2.8555538654327393;2.801936149597168;0.0007168109295889735;0.0006094392156228423;2.8541250228881836;2.8001248836517334;2.857875108718872;2.803499937057495;16.366450548171997;7845.42121887207;0.3002592086791992
17.393110752105713;0.783;1.669;2.8562700748443604;2.803405523300171;0.0007520583458244801;0.0007002957863733172;2.8545000553131104;2.8012499809265137;2.857875108718872;2.805375099182129;17.394563913345337;7849.5354652404785;0.29604148864746094
18.41398525238037;0.783;1.669;2.854583740234375;2.8031957149505615;0.0006507572834379971;0.0007624251302331686;2.8526248931884766;2.8012499809265137;2.8559999465942383;2.8046250343322754;18.415214776992798;7848.948001861572;0.28777294158935546
19.432822227478027;0.783;1.669;2.8563976287841797;2.8033945560455322;0.0007249117479659617;0.0006793015054427087;2.8545000553131104;2.8016250133514404;2.8582499027252197;2.805000066757202;19.434476137161255;7849.50475692749;0.29681720733642575
20.45285654067993;0.783;1.669;2.854658842086792;2.803286075592041;0.0007408921956084669;0.0007295513642020524;2.8529999256134033;2.8012499809265137;2.856750011444092;2.8046250343322754;20.45421600341797;7849.201011657715;0.2876874923706054
21.471107482910156;0.783;1.669;2.8562405109405518;2.8031389713287354;0.000824222166556865;0.0007479404448531568;2.8541250228881836;2.8016250133514404;2.857875108718872;2.8046250343322754;21.47271227836609;7848.789119720459;0.29736862182617185
22.489545106887817;0.783;1.669;2.8546252250671387;2.803586006164551;0.000588276598136872;0.0007402888732030988;2.8526248931884766;2.802000045776367;2.8559999465942383;2.8057498931884766;22.49088954925537;7850.040817260742;0.28581962585449217
23.50848889350891;0.783;1.669;2.8552095890045166;2.802696943283081;0.0006383309955708683;0.0007593158516101539;2.853749990463257;2.800874948501587;2.856750011444092;2.8046250343322754;23.50999903678894;7847.551441192627;0.29407081604003904
24.529977560043335;0.783;1.669;2.855802297592163;2.799318313598633;0.0008223744807764888;0.0007926232647150755;2.853749990463257;2.7971251010894775;2.8575000762939453;2.800874948501587;24.53146767616272;7838.091278076172;0.3163103103637695
25.54909062385559;0.783;1.669;2.8559021949768066;2.8003575801849365;0.0007696721004322171;0.000590005423873663;2.853749990463257;2.7982499599456787;2.8575000762939453;2.8016250133514404;25.550679922103882;7841.001224517822;0.3110498428344726
26.568943738937378;0.783;1.669;2.855025053024292;2.803116798400879;0.0008007593569345772;0.0007811625255271792;2.8529999256134033;2.800874948501587;2.8575000762939453;2.805000066757202;26.57055902481079;7848.727035522461;0.29068622589111326
27.597315073013306;0.783;1.669;2.855363130569458;2.803015947341919;0.0007821070030331612;0.0006980936741456389;2.85337495803833;2.8016250133514404;2.8575000762939453;2.8042500019073486;27.598780632019043;7848.444652557373;0.29314422607421875
28.62171697616577;0.783;1.669;2.8555169105529785;2.8022093772888184;0.0007763331523165107;0.0007180284010246396;2.85337495803833;2.800874948501587;2.8571250438690186;2.8042500019073486;28.62342643737793;7846.186256408691;0.29852218627929683
29.641074180603027;0.783;1.669;2.8546953201293945;2.801905870437622;0.0006217967020347714;0.0006922245374880731;2.85337495803833;2.80049991607666;2.8575000762939453;2.8042500019073486;29.64261555671692;7845.336437225342;0.2956209182739258
30.660274267196655;0.783;1.669;2.85544490814209;2.802764892578125;0.0007241956773214042;0.00072307582013309;2.85337495803833;2.8012499809265137;2.8575000762939453;2.8042500019073486;30.66176414489746;7847.74169921875;0.2950080871582031
31.679686546325684;0.783;1.669;2.854811906814575;2.8023147583007812;0.0006582156056538224;0.0008363544475287199;2.85337495803833;2.80049991607666;2.856750011444092;2.803874969482422;31.68121838569641;7846.4813232421875;0.29398403167724607
32.699079513549805;0.783;1.669;2.8543996810913086;2.7998392581939697;0.0006809239275753498;0.0006875992985442281;2.851875066757202;2.7982499599456787;2.8556249141693115;2.8012499809265137;32.7005512714386;7839.549922943115;0.3055383682250976
33.72351431846619;0.783;1.669;2.8048276901245117;2.762605905532837;0.000654747651424259;0.000817125488538295;2.8031249046325684;2.7603750228881836;2.806874990463257;2.764125108718872;33.72514271736145;7735.296535491943;0.2364419937133789
34.7428925037384;0.783;1.669;2.5193254947662354;2.5160250663757324;0.0007174239144660532;0.000674962648190558;2.518125057220459;2.5139999389648438;2.521125078201294;2.5173749923706055;34.74411082267761;7044.870185852051;0.018482398986816403
35.76231288909912;0.783;1.669;2.4246788024902344;2.420156717300415;0.000592163298279047;0.0006567571545019746;2.4232499599456787;2.4191250801086426;2.4262499809265137;2.422499895095825;35.76374101638794;6776.438808441162;0.02532367706298828
36.7816743850708;0.783;1.669;2.3413655757904053;2.3404319286346436;0.0006884472677484155;0.000771070015616715;2.3399999141693115;2.3385000228881836;2.3429999351501465;2.342250108718872;36.7832293510437;6553.209400177002;0.005228424072265625
37.80302095413208;0.783;1.669;2.297306776046753;2.2947747707366943;0.000830732868053019;0.0006207535043358803;2.2957499027252197;2.2931249141693115;2.2991249561309814;2.2964999675750732;37.804404973983765;6425.369358062744;0.014179229736328125
38.82445764541626;0.783;1.669;2.3072588443756104;2.3044655323028564;0.0005850435700267553;0.0006497523281723261;2.3047499656677246;2.302500009536743;2.308500051498413;2.305500030517578;38.82600498199463;6452.503490447998;0.015642547607421873
39.85245108604431;0.783;1.669;2.3080646991729736;2.3051328659057617;0.0005923138814978302;0.0006296951323747635;2.3066248893737793;2.3032500743865967;2.3092501163482666;2.3066248893737793;39.85401940345764;6454.372024536133;0.016418266296386718
40.88050580024719;0.783;1.669;2.3207204341888428;2.318676710128784;0.0006299219094216824;0.0006452329107560217;2.319000005722046;2.3167500495910645;2.323124885559082;2.320499897003174;40.88205933570862;6492.294788360596;0.011444854736328124
41.89998650550842;0.783;1.669;2.318950653076172;2.3184001445770264;0.0006680070073343813;0.0006934896809980273;2.3167500495910645;2.3167500495910645;2.3208749294281006;2.320499897003174;41.901346921920776;6491.520404815674;0.0030828475952148437
42.926634550094604;0.783;1.669;2.321901798248291;2.3193979263305664;0.0007455424638465047;0.000703197147231549;2.320125102996826;2.3182499408721924;2.323124885559082;2.3212499618530273;42.92815351486206;6494.314193725586;0.014021682739257812
43.9468629360199;0.783;1.669;2.336080551147461;2.3322858810424805;0.0006170484120957553;0.0007561120437458158;2.3343749046325684;2.3302500247955322;2.3373749256134033;2.333625078201294;43.948336362838745;6530.400466918945;0.021250152587890623
