KORAD_TIME;KORAD_U;KORAD_I;LCARD_CH0MEAN;LCARD_CH1MEAN;LCARD_CH0STD;LCARD_CH1STD;LCARD_CH0MIN;LCARD_CH1MIN;LCARD_CH0MAX;LCARD_CH1MAX;LCARD_COMP_TIME;U_a;U_ps;J;;CommandTable
10.208388090133667;0.054;0.298;0.0038812500424683094;0.003815624164417386;0.0005533632356673479;0.0005426982534117997;0.002624999964609742;0.002624999964609742;0.004875000100582838;0.004875000100582838;10.209804058074951;0.003815624164417386;0.0038812500424683094;6.562587805092335e-05
KORAD_TIME;LCARD_CH0MEAN;LCARD_CH1MEAN;LCARD_CH0STD;LCARD_CH1STD;LCARD_CH0MIN;LCARD_CH1MIN;LCARD_CH0MAX;LCARD_CH1MAX;LCARD_COMP_TIME;U_a;U_ps;J;;CommandTable
0.005874156951904297;0.054;0.298;0.0038812500424683094;0.003815624164417386;0.0005533632356673479;0.0005426982534117997;0.002624999964609742;0.002624999964609742;0.004875000100582838;0.004875000100582838;0.0073642730712890625;0.003815624164417386;0.0038812500424683094;6.562587805092335e-05
1.026244878768921;0.054;0.298;0.0038812500424683094;0.003815624164417386;0.0005533632356673479;0.0005426982534117997;0.002624999964609742;0.002624999964609742;0.004875000100582838;0.004875000100582838;1.0277633666992188;0.003815624164417386;0.0038812500424683094;6.562587805092335e-05
2.0543363094329834;0.054;0.298;0.0038812500424683094;0.003815624164417386;0.0005533632356673479;0.0005426982534117997;0.002624999964609742;0.002624999964609742;0.004875000100582838;0.004875000100582838;2.055771589279175;0.003815624164417386;0.0038812500424683094;6.562587805092335e-05
3.072762966156006;0.054;0.298;0.0038812500424683094;0.003815624164417386;0.0005533632356673479;0.0005426982534117997;0.002624999964609742;0.002624999964609742;0.004875000100582838;0.004875000100582838;3.0743961334228516;0.003815624164417386;0.0038812500424683094;6.562587805092335e-05
4.098257064819336;0.054;0.298;0.0038812500424683094;0.003815624164417386;0.0005533632356673479;0.0005426982534117997;0.002624999964609742;0.002624999964609742;0.004875000100582838;0.004875000100582838;4.099697113037109;0.003815624164417386;0.0038812500424683094;6.562587805092335e-05
5.119499206542969;0.054;0.298;0.00404062494635582;0.004040624480694532;0.00054657127475366;0.0005065103759989142;0.002624999964609742;0.002624999964609742;0.004875000100582838;0.004875000100582838;5.120970249176025;0.004040624480694532;0.00404062494635582;4.656612873077393e-10
KORAD_TIME;LCARD_CH0MEAN;LCARD_CH1MEAN;LCARD_CH0STD;LCARD_CH1STD;LCARD_CH0MIN;LCARD_CH1MIN;LCARD_CH0MAX;LCARD_CH1MAX;LCARD_COMP_TIME;U_a;U_ps;J;;CommandTable
0.005833148956298828;0.054;0.298;0.00404062494635582;0.004040624480694532;0.00054657127475366;0.0005065103759989142;0.002624999964609742;0.002624999964609742;0.004875000100582838;0.004875000100582838;0.007357597351074219;0.004040624480694532;0.00404062494635582;4.656612873077393e-10
1.0184712409973145;0.054;0.298;0.00404062494635582;0.004040624480694532;0.00054657127475366;0.0005065103759989142;0.002624999964609742;0.002624999964609742;0.004875000100582838;0.004875000100582838;1.0199391841888428;0.004040624480694532;0.00404062494635582;4.656612873077393e-10
2.038412094116211;0.054;0.298;0.00404062494635582;0.004040624480694532;0.00054657127475366;0.0005065103759989142;0.002624999964609742;0.002624999964609742;0.004875000100582838;0.004875000100582838;2.0398755073547363;0.004040624480694532;0.00404062494635582;4.656612873077393e-10
3.066121816635132;0.054;0.298;0.00404062494635582;0.004040624480694532;0.00054657127475366;0.0005065103759989142;0.002624999964609742;0.002624999964609742;0.004875000100582838;0.004875000100582838;3.0676355361938477;0.004040624480694532;0.00404062494635582;4.656612873077393e-10
4.086765289306641;0.054;0.298;0.00404062494635582;0.004040624480694532;0.00054657127475366;0.0005065103759989142;0.002624999964609742;0.002624999964609742;0.004875000100582838;0.004875000100582838;4.0882768630981445;0.004040624480694532;0.00404062494635582;4.656612873077393e-10
5.1080334186553955;0.054;0.298;0.00404062494635582;0.004040624480694532;0.00054657127475366;0.0005065103759989142;0.002624999964609742;0.002624999964609742;0.004875000100582838;0.004875000100582838;5.10952353477478;0.004040624480694532;0.00404062494635582;4.656612873077393e-10
6.128925323486328;0.054;0.298;0.003984374459832907;0.00397499930113554;0.0004491201543714851;0.0006697713397443295;0.002624999964609742;0.002624999964609742;0.0044999998062849045;0.005625000223517418;6.1303770542144775;0.00397499930113554;0.003984374459832907;9.375158697366714e-06
7.148523569107056;0.054;0.298;0.003984374459832907;0.00397499930113554;0.0004491201543714851;0.0006697713397443295;0.002624999964609742;0.002624999964609742;0.0044999998062849045;0.005625000223517418;7.150063514709473;0.00397499930113554;0.003984374459832907;9.375158697366714e-06
