KORAD_TIME;KORAD_U;KORAD_I;LCARD_COMP_TIME;U_a_kV;U_ps_kV;J_uA;;CommandTable
0.005002260208129883;0.0;0.0;0.004124999977648258;0.003000000026077032;0.0003749999450519681;0.0014999998966231942;0.0037499999161809683;0.001500000013038516;0.0044999998062849045;0.0044999998062849045;0.007630109786987305;0.011857707612952696;0.016527766558411164;0.14162897314143363
0.03384256362915039;0.0;0.0;-0.001312499982304871;-0.0016874999273568392;0.0016874999273568392;0.002062499988824129;-0.003000000026077032;-0.0037499999161809683;0.000375000003259629;0.000375000003259629;0.035866498947143555;-0.006669960187181182;-0.005258834771635833;0.047413101940867265
0.05909919738769531;0.0;0.0;0.004124999977648258;0.0031874999403953552;0.0011249999515712261;0.002062499988824129;0.003000000026077032;0.0011249999515712261;0.005249999929219484;0.005249999929219484;0.06010842323303223;0.01259881399365753;0.016527766558411164;0.11797210895189081
0.13206148147583008;0.0;0.0;0.0031874999403953552;0.0022499999031424522;0.002062499988824129;0.0014999998966231942;0.0011249999515712261;0.000750000006519258;0.005249999929219484;0.0037499999161809683;0.13304710388183594;0.00889328024957491;0.01277145580733775;0.11804307957971094
0.15755414962768555;0.0;0.0;-0.0024374998174607754;-0.001312499982304871;0.001312499982304871;0.001312499982304871;-0.0037499999161809683;-0.002624999964609742;-0.0011249999515712261;0.0;0.1586306095123291;-0.005187746965631901;-0.009766406833323086;-0.141756705590439
0.18162822723388672;0.0;0.0;0.0011249999515712261;0.001500000013038516;0.0011249999515712261;0.001500000013038516;0.0;0.0;0.0022499999031424522;0.003000000026077032;0.1826317310333252;0.005928853806476348;0.004507572528132167;-0.047398922501661826
0.20749807357788086;0.0;0.0;0.002624999964609742;0.001500000013038516;0.0011249999515712261;0.001875000074505806;0.001500000013038516;-0.000375000003259629;0.0037499999161809683;0.003375000087544322;0.20850181579589844;0.005928853806476348;0.010517669543271666;0.1417425261424207
0.23236918449401855;0.0;0.0;0.0022499999031424522;0.0022499999031424522;0.003000000026077032;0.0018749999580904841;-0.000750000006519258;0.000375000003259629;0.005249999929219484;0.004124999977648258;0.23325347900390625;0.00889328024957491;0.009015145056264334;-0.00017032949266770526
0.2593414783477783;0.0;0.0;0.0011249999515712261;0.001500000013038516;0.0018749999580904841;0.0022499999031424522;-0.000750000006519258;-0.000750000006519258;0.003000000026077032;0.0037499999161809683;0.2603278160095215;0.005928853806476348;0.004507572528132167;-0.047398922501661826
0.2845172882080078;0.0;0.0;0.001312499982304871;0.0018749998416751623;0.0024374998174607754;0.002624999964609742;-0.0011249999515712261;-0.000750000006519258;0.0037499999161809683;0.0044999998062849045;0.2855217456817627;0.007411066567886017;0.005258834771635833;-0.0710699661304101
