KORAD_TIME;KORAD_U;KORAD_I;LCARD_CH0MEAN;LCARD_CH1MEAN;LCARD_CH0STD;LCARD_CH1STD;LCARD_CH0MIN;LCARD_CH1MIN;LCARD_CH0MAX;LCARD_CH1MAX;LCARD_COMP_TIME;U_a_kV;U_ps_kV;J_uA;;CommandTable
0.0054891109466552734;1.106;1.649;0.005999999586492777;0.006037500221282244;0.0010062307119369507;0.001026294892653823;0.0044999998062849045;0.0044999998062849045;0.00787500012665987;0.007499999832361937;0.007023334503173828;0.023863637238269737;0.024040386194778336;-0.00518566706008375
1.0299017429351807;1.106;1.649;0.005999999586492777;0.006037500221282244;0.0010062307119369507;0.001026294892653823;0.0044999998062849045;0.0044999998062849045;0.00787500012665987;0.007499999832361937;1.0317494869232178;0.023863637238269737;0.024040386194778336;-0.00518566706008375
2.0588231086730957;1.106;1.649;0.005999999586492777;0.006037500221282244;0.0010062307119369507;0.001026294892653823;0.0044999998062849045;0.0044999998062849045;0.00787500012665987;0.007499999832361937;2.0603597164154053;0.023863637238269737;0.024040386194778336;-0.00518566706008375
3.0831451416015625;1.106;1.649;0.005999999586492777;0.006037500221282244;0.0010062307119369507;0.001026294892653823;0.0044999998062849045;0.0044999998062849045;0.00787500012665987;0.007499999832361937;3.0847537517547607;0.023863637238269737;0.024040386194778336;-0.00518566706008375
4.108055114746094;1.106;1.649;0.005999999586492777;0.006037500221282244;0.0010062307119369507;0.001026294892653823;0.0044999998062849045;0.0044999998062849045;0.00787500012665987;0.007499999832361937;4.109570026397705;0.023863637238269737;0.024040386194778336;-0.00518566706008375
5.128397226333618;1.106;1.649;0.005999999586492777;0.006037500221282244;0.0010062307119369507;0.001026294892653823;0.0044999998062849045;0.0044999998062849045;0.00787500012665987;0.007499999832361937;5.129929304122925;0.023863637238269737;0.024040386194778336;-0.00518566706008375
6.14883828163147;1.106;1.649;0.005999999586492777;0.006037500221282244;0.0010062307119369507;0.001026294892653823;0.0044999998062849045;0.0044999998062849045;0.00787500012665987;0.007499999832361937;6.150371074676514;0.023863637238269737;0.024040386194778336;-0.00518566706008375
7.174947500228882;1.106;1.649;0.005999999586492777;0.006037500221282244;0.0010062307119369507;0.001026294892653823;0.0044999998062849045;0.0044999998062849045;0.00787500012665987;0.007499999832361937;7.176406383514404;0.023863637238269737;0.024040386194778336;-0.00518566706008375
8.195112466812134;1.106;1.649;0.005999999586492777;0.006037500221282244;0.0010062307119369507;0.001026294892653823;0.0044999998062849045;0.0044999998062849045;0.00787500012665987;0.007499999832361937;8.196419477462769;0.023863637238269737;0.024040386194778336;-0.00518566706008375
9.222854137420654;1.106;1.649;0.005999999586492777;0.006037500221282244;0.0010062307119369507;0.001026294892653823;0.0044999998062849045;0.0044999998062849045;0.00787500012665987;0.007499999832361937;9.224329710006714;0.023863637238269737;0.024040386194778336;-0.00518566706008375
10.25254487991333;1.106;1.649;0.4323749542236328;0.4339875280857086;0.00457130977883935;0.00462042260915041;0.4248749911785126;0.42637500166893005;0.43950000405311584;0.4410000145435333;10.254092454910278;1.7153657236589273;1.7324102661416494;-0.2361900929627448
11.273793458938599;1.106;1.649;0.4323749542236328;0.4339875280857086;0.00457130977883935;0.00462042260915041;0.4248749911785126;0.42637500166893005;0.43950000405311584;0.4410000145435333;11.275285243988037;1.7153657236589273;1.7324102661416494;-0.2361900929627448
12.299167156219482;1.106;1.649;0.4323749542236328;0.4339875280857086;0.00457130977883935;0.00462042260915041;0.4248749911785126;0.42637500166893005;0.43950000405311584;0.4410000145435333;12.300656795501709;1.7153657236589273;1.7324102661416494;-0.2361900929627448
13.319061756134033;1.106;1.649;0.4323749542236328;0.4339875280857086;0.00457130977883935;0.00462042260915041;0.4248749911785126;0.42637500166893005;0.43950000405311584;0.4410000145435333;13.32044506072998;1.7153657236589273;1.7324102661416494;-0.2361900929627448
14.345901250839233;1.106;1.649;0.4323749542236328;0.4339875280857086;0.00457130977883935;0.00462042260915041;0.4248749911785126;0.42637500166893005;0.43950000405311584;0.4410000145435333;14.347298383712769;1.7153657236589273;1.7324102661416494;-0.2361900929627448
15.365660905838013;1.106;1.649;0.4323749542236328;0.4339875280857086;0.00457130977883935;0.00462042260915041;0.4248749911785126;0.42637500166893005;0.43950000405311584;0.4410000145435333;15.367103576660156;1.7153657236589273;1.7324102661416494;-0.2361900929627448
16.38576602935791;1.106;1.649;0.4323749542236328;0.4339875280857086;0.00457130977883935;0.00462042260915041;0.4248749911785126;0.42637500166893005;0.43950000405311584;0.4410000145435333;16.38716745376587;1.7153657236589273;1.7324102661416494;-0.2361900929627448
17.405574321746826;1.106;1.649;0.4323749542236328;0.4339875280857086;0.00457130977883935;0.00462042260915041;0.4248749911785126;0.42637500166893005;0.43950000405311584;0.4410000145435333;17.40700936317444;1.7153657236589273;1.7324102661416494;-0.2361900929627448
18.432164192199707;1.106;1.649;0.4323749542236328;0.4339875280857086;0.00457130977883935;0.00462042260915041;0.4248749911785126;0.42637500166893005;0.43950000405311584;0.4410000145435333;18.43370771408081;1.7153657236589273;1.7324102661416494;-0.2361900929627448
19.459100246429443;1.106;1.649;0.4323749542236328;0.4339875280857086;0.00457130977883935;0.00462042260915041;0.4248749911785126;0.42637500166893005;0.43950000405311584;0.4410000145435333;19.460651397705078;1.7153657236589273;1.7324102661416494;-0.2361900929627448
