KORAD_TIME;LCARD_CH0MEAN;LCARD_CH1MEAN;LCARD_CH0STD;LCARD_CH1STD;LCARD_CH0MIN;LCARD_CH1MIN;LCARD_CH0MAX;LCARD_CH1MAX;LCARD_COMP_TIME;U_a_kV;U_ps_kV;J_uA;;CommandTable
0.0010018348693847656;0.005437500309199095;0.0054374998435378075;0.003937500528991222;0.0031874999403953552;0.001500000013038516;0.0022499999031424522;0.00937500037252903;0.008624999783933163;0.0020008087158203125;0.02149209424323244;0.02178660272938174;-0.0004115708959224073
0.023912668228149414;0.0011249999515712261;0.0018749999580904841;0.000375000003259629;0.0003749999450519681;0.000750000006519258;0.001500000013038516;0.001500000013038516;0.0022499999031424522;0.024948596954345703;0.007411067028025629;0.004507572528132167;-0.09471266556886863
0.042888641357421875;0.000375000003259629;0.00037499997415579855;0.0;0.000750000006519258;0.000375000003259629;-0.000375000003259629;0.000375000003259629;0.0011249999515712261;0.0438995361328125;0.001482213336584184;0.0015025242537848747;-2.8384578216474268e-05
0.10671329498291016;0.0063749998807907104;0.004312500357627869;0.003375000087544322;0.001312500098720193;0.003000000026077032;0.003000000026077032;0.009750000201165676;0.005625000223517418;0.10764098167419434;0.017045455959003433;0.0255429116146755;0.2597429645964801
0.13064050674438477;0.005062500014901161;0.004312499891966581;0.004312499891966581;0.003937500063329935;0.000750000006519258;0.000375000003259629;0.00937500037252903;0.008249999955296516;0.1316394805908203;0.017045454118444985;0.02028407730948458;0.09424427413452786
0.14842557907104492;0.006187499966472387;0.004875000100582838;0.003562500234693289;0.0033749998547136784;0.002624999964609742;0.001500000013038516;0.009750000201165676;0.008249999955296516;0.1494293212890625;0.019268775101117935;0.024791649837616746;0.1651297019568225
0.16627836227416992;0.005249999929219484;0.005062500014901161;0.0037499999161809683;0.002812500111758709;0.001500000013038516;0.0022499999031424522;0.008999999612569809;0.00787500012665987;0.16755247116088867;0.02000988148182277;0.02103533908654333;0.02325942869490102
0.1860215663909912;0.005624999757856131;0.0037499996833503246;0.004875000100582838;0.005249999929219484;0.000750000006519258;-0.001500000013038516;0.010499999858438969;0.008999999612569809;0.18703246116638184;0.014822133135772034;0.022537862640660836;0.2361429356687283
0.20361828804016113;-0.0001875000016298145;0.000375000003259629;0.0005624999757856131;0.000375000003259629;-0.000750000006519258;0.0;0.000375000003259629;0.000750000006519258;0.20462274551391602;0.001482213451619087;-0.0007512621268924374;-0.0709564314917777
0.22195935249328613;0.0011249999515712261;0.0;0.0;0.0;0.0011249999515712261;0.0;0.0011249999515712261;0.0;0.22286081314086914;0.0;0.004507572528132167;0.14185607914340775
0.23922419548034668;0.0009374999208375812;0.00037499997415579855;0.001312499982304871;0.000750000006519258;-0.000375000003259629;-0.000375000003259629;0.0022499999031424522;0.0011249999515712261;0.24011564254760742;0.001482213336584184;0.003756310284628501;0.07089964765383326
0.2574954032897949;0.0016874999273568392;0.000750000006519258;0.0005624999757856131;0.00037499997415579855;0.0011249999515712261;0.000375000003259629;0.0022499999031424522;0.0011249999515712261;0.2585735321044922;0.002964426903238174;0.00676135879219825;0.11815661789257684
0.2761044502258301;0.0009374999790452421;0.000750000006519258;0.00018749997252598405;0.0;0.000750000006519258;0.000750000006519258;0.0011249999515712261;0.000750000006519258;0.2771151065826416;0.002964426903238174;0.0037563105178509584;0.02358590091018972
0.2940058708190918;0.005625000223517418;0.0044999998062849045;0.004124999977648258;0.003375000087544322;0.001500000013038516;0.0011249999515712261;0.009750000201165676;0.00787500012665987;0.2950112819671631;0.01778656049914982;0.022537864506440495;0.14151547887530547
0.3122410774230957;0.0054374998435378075;0.004312499891966581;0.005062500014901161;0.003937500063329935;0.000375000003259629;0.000375000003259629;0.010499999858438969;0.008249999955296516;0.31319260597229004;0.017045454118444985;0.021786600863602082;0.14152961427658606
0.33028221130371094;0.000750000006519258;0.000750000006519258;0.000750000006519258;0.00037499997415579855;0.0;0.000375000003259629;0.001500000013038516;0.0011249999515712261;0.33081531524658203;0.002964426903238174;0.0030050485075697494;-5.6776500493525984e-05
0.3511772155761719;0.005624999757856131;0.004875000100582838;0.004875000100582838;0.0033749998547136784;0.000750000006519258;0.001500000013038516;0.010499999858438969;0.008249999955296516;0.3520824909210205;0.019268775101117935;0.022537862640660836;0.09420163302650206
0.36896371841430664;0.004875000100582838;0.0044999998062849045;0.005624999757856131;0.0037499999161809683;-0.000750000006519258;0.000750000006519258;0.010499999858438969;0.008249999955296516;0.3698453903198242;0.01778656049914982;0.019532815532425828;0.04694473987395593
0.3862028121948242;0.005062500014901161;0.005062500014901161;0.0054374998435378075;0.003937500063329935;-0.000375000003259629;0.0011249999515712261;0.010499999858438969;0.008999999612569809;0.387221097946167;0.02000988148182277;0.02028407730948458;-0.0003832413761280822
0.4065742492675781;0.004312499891966581;0.0033749998547136784;0.004312499891966581;0.004124999977648258;0.0;-0.000750000006519258;0.008624999783933163;0.007499999832361937;0.4075942039489746;0.013339920374362364;0.017279028335469918;0.11795791483337709
0.42481446266174316;0.004124999977648258;0.002812500111758709;0.004124999977648258;0.002812500111758709;0.0;0.0;0.008249999955296516;0.005625000223517418;0.42580556869506836;0.01111660123224786;0.016527766558411164;0.1652858373309765
0.4440476894378662;0.0018749999580904841;0.0011249999515712261;0.000750000006519258;0.000375000003259629;0.0011249999515712261;0.000750000006519258;0.002624999964609742;0.001500000013038516;0.4450690746307373;0.004446640124787455;0.007512621035701917;0.09448555957570741
0.46250247955322266;0.0005624999757856131;-0.000375000003259629;0.0001875000016298145;0.000375000003259629;0.000375000003259629;-0.000750000006519258;0.000750000006519258;0.0;0.4635021686553955;-0.001482213451619087;0.0022537862640660835;0.11824178998297127
0.4806966781616211;0.004687500186264515;0.004312499891966581;0.004687500186264515;0.003937500063329935;0.0;0.000375000003259629;0.00937500037252903;0.008249999955296516;0.4816610813140869;0.017045454118444985;0.018781553755367077;0.04695893399246965
0.49838709831237793;0.0;0.0001875000016298145;0.0;0.0005624999757856131;0.0;-0.000375000003259629;0.0;0.000750000006519258;0.4992835521697998;0.0007411067258095435;0.0;-0.023656875205633695
0.5152127742767334;-0.000375000003259629;0.0;0.0;0.000750000006519258;-0.000375000003259629;-0.000750000006519258;-0.000375000003259629;0.000750000006519258;0.5162234306335449;0.0;-0.0015025242537848747;-0.04728536216102063
0.538769006729126;0.001312499982304871;0.000375000003259629;0.00018750003073364496;0.000375000003259629;0.0011249999515712261;0.0;0.001500000013038516;0.000750000006519258;0.5397729873657227;0.001482213451619087;0.005258834771635833;0.11818501348247774
0.5693676471710205;0.004124999977648258;0.004312499891966581;0.004124999977648258;0.003937500063329935;0.0;0.000375000003259629;0.008249999955296516;0.008249999955296516;0.5703957080841064;0.017045454118444985;0.016527766558411164;-0.023969134937850786
0.5999190807342529;-0.00018750003073364496;-0.0011249999515712261;0.001312499982304871;0.0018749999580904841;-0.001500000013038516;-0.003000000026077032;0.0011249999515712261;0.000750000006519258;0.6012172698974609;-0.004446640124787455;-0.0007512622435036661;0.11829855913940422
0.6306219100952148;0.0001875000016298145;0.0005624999757856131;0.0005624999757856131;0.0005624999757856131;-0.000375000003259629;0.0;0.000750000006519258;0.0011249999515712261;0.6318197250366211;0.0022233200623937273;0.0007512621268924374;-0.047327940864360485
0.6610202789306641;0.005437500309199095;0.005625000223517418;0.003937500528991222;0.002624999964609742;0.001500000013038516;0.003000000026077032;0.00937500037252903;0.008249999955296516;0.6620254516601562;0.02223320246449572;0.02178660272938174;-0.02406849383794986
0.6916873455047607;0.0;0.0;0.001500000013038516;0.0022499999031424522;-0.001500000013038516;-0.0022499999031424522;0.001500000013038516;0.0022499999031424522;0.6927328109741211;0.0;0.0;0.0
0.7226088047027588;0.005250000394880772;0.0044999998062849045;0.0041250004433095455;0.003375000087544322;0.0011249999515712261;0.0011249999515712261;0.00937500037252903;0.00787500012665987;0.7235097885131836;0.01778656049914982;0.02103534095232299;0.09423013873324726
0.7547426223754883;0.000375000003259629;0.0;0.0;0.000375000003259629;0.000375000003259629;-0.000375000003259629;0.000375000003259629;0.000375000003259629;0.755685567855835;0.0;0.0015025242537848747;0.04728536216102063
0.7860400676727295;0.003562500001862645;0.002812500111758709;0.003937500063329935;0.004312499891966581;-0.000375000003259629;-0.001500000013038516;0.007499999832361937;0.00712500000372529;0.7870128154754639;0.01111660123224786;0.014273980294345082;0.0943577977592726
0.8168749809265137;0.001312499982304871;0.001312499982304871;0.001312499982304871;0.0009374999790452421;0.0;0.000375000003259629;0.002624999964609742;0.0022499999031424522;0.817758321762085;0.005187746965631901;0.005258834771635833;-9.93588736604523e-05
0.8482508659362793;0.005062500014901161;0.005249999929219484;0.004312499891966581;0.003000000026077032;0.000750000006519258;0.0022499999031424522;0.00937500037252903;0.008249999955296516;0.8492729663848877;0.020750987862527603;0.02028407730948458;-0.024040105565670912
0.8797380924224854;0.0009374999208375812;0.0001875000016298145;0.001312499982304871;0.0005624999757856131;-0.000375000003259629;-0.000375000003259629;0.0022499999031424522;0.000750000006519258;0.8809120655059814;0.0007411067258095435;0.003756310284628501;0.09455651918743667
0.9111287593841553;0.000750000006519258;0.0005624999757856131;0.000750000006519258;0.0005624999757856131;0.0;0.0;0.001500000013038516;0.0011249999515712261;0.9121959209442139;0.0022233200623937273;0.0030050485075697494;0.02360010237717046
0.9427084922790527;-0.0001875000016298145;-0.00037499997415579855;0.0005624999757856131;0.000750000006519258;-0.000750000006519258;-0.0011249999515712261;0.000375000003259629;0.000375000003259629;0.943666934967041;-0.001482213336584184;-0.0007512621268924374;0.02367106565872679
0.9733049869537354;0.006937500089406967;0.005249999929219484;0.003937500063329935;0.0037499999161809683;0.003000000026077032;0.001500000013038516;0.010874999687075615;0.008999999612569809;0.9742615222930908;0.020750987862527603;0.027796698811631413;0.21238671257908637
1.0047757625579834;0.0001875000016298145;0.0001875000016298145;0.0005624999757856131;0.0005624999757856131;-0.000375000003259629;-0.000375000003259629;0.000750000006519258;0.000750000006519258;1.0067791938781738;0.0007411067258095435;0.0007512621268924374;-1.4194125123381496e-05
1.0356152057647705;0.0;0.0;0.000750000006519258;0.0011249999515712261;-0.000750000006519258;-0.0011249999515712261;0.000750000006519258;0.0011249999515712261;1.036503791809082;0.0;0.0;0.0
1.0662477016448975;0.005062500014901161;0.004312499891966581;0.004312499891966581;0.003562500001862645;0.000750000006519258;0.000750000006519258;0.00937500037252903;0.00787500012665987;1.0675880908966064;0.017045454118444985;0.02028407730948458;0.09424427413452786
1.0968518257141113;-0.000750000006519258;-0.00037499997415579855;0.000750000006519258;0.000750000006519258;-0.001500000013038516;-0.0011249999515712261;0.0;0.000375000003259629;1.0980150699615479;-0.001482213336584184;-0.0030050485075697494;-0.04725697758280416
1.1282789707183838;0.006562499795109034;0.006000000052154064;0.003937500063329935;0.0029999997932463884;0.002624999964609742;0.003000000026077032;0.010499999858438969;0.008999999612569809;1.1292827129364014;0.02371541522590539;0.02629417339173425;0.0704737982091391
1.159463882446289;0.000750000006519258;0.000750000006519258;0.00037499997415579855;0.0;0.000375000003259629;0.000750000006519258;0.0011249999515712261;0.000750000006519258;1.1624627113342285;0.002964426903238174;0.0030050485075697494;-5.6776500493525984e-05
1.1904680728912354;0.006000000052154064;0.0044999998062849045;0.003750000149011612;0.0037499999161809683;0.0022499999031424522;0.000750000006519258;0.009750000201165676;0.008249999955296516;1.1970634460449219;0.01778656049914982;0.024040388060557995;0.18880081901736367
1.221402645111084;0.0005624999757856131;0.001312499982304871;0.0009374999790452421;0.001312499982304871;-0.000375000003259629;0.0;0.001500000013038516;0.002624999964609742;1.2244067192077637;0.005187746965631901;0.0022537862640660835;-0.0946700831957017
1.2520372867584229;0.005812499672174454;0.0044999998062849045;0.004687499720603228;0.003375000087544322;0.0011249999515712261;0.0011249999515712261;0.010499999858438969;0.00787500012665987;1.2560372352600098;0.01778656049914982;0.023289124417719586;0.16515809022910144
1.2845158576965332;0.0001875000016298145;0.0005624999757856131;0.0001875000016298145;0.0005624999757856131;0.0;0.0;0.000375000003259629;0.0011249999515712261;1.28651762008667;0.0022233200623937273;0.0007512621268924374;-0.047327940864360485
1.3155176639556885;0.0005624999757856131;0.0005624999757856131;0.0005624999757856131;0.0001875000016298145;0.0;0.000375000003259629;0.0011249999515712261;0.000750000006519258;1.3175158500671387;0.0022233200623937273;0.0022537862640660835;-4.2582373166926315e-05
1.3490211963653564;0.0037499999161809683;0.0031874999403953552;0.0044999998062849045;0.003937500063329935;-0.000750000006519258;-0.000750000006519258;0.008249999955296516;0.00712500000372529;1.3520214557647705;0.01259881399365753;0.015025242071403834;0.07068673945121605
