KORAD_TIME;LCARD_CH0MEAN;LCARD_CH1MEAN;LCARD_CH0STD;LCARD_CH1STD;LCARD_CH0MIN;LCARD_CH1MIN;LCARD_CH0MAX;LCARD_CH1MAX;LCARD_COMP_TIME;U_a_kV;U_ps_kV;J_uA;;CommandTable
92.83156871795654;0.0;0.0;0.0;-0.0005624999757856131;0.000750000006519258;0.0001875000016298145;-0.000750000006519258;-0.000750000006519258;0.000750000006519258;-0.000375000003259629;92.83356952667236;-0.0022233200623937273;0.0;0.0709706219448708
93.84438562393188;0.0;0.0;0.0022499999031424522;0.002062499988824129;0.003000000026077032;0.002062499988824129;-0.000750000006519258;0.0;0.005249999929219484;0.004124999977648258;93.84638667106628;0.008152173868870075;0.009015145056264334;0.023486534696875123
94.86566400527954;0.0;0.0;0.00018750003073364496;0.000937500037252903;0.002812500111758709;0.002062499988824129;-0.002624999964609742;-0.0011249999515712261;0.003000000026077032;0.003000000026077032;94.8675594329834;0.00370553374408262;0.0007512622435036661;-0.09464169494986138
95.89101982116699;0.0;0.0;-0.0005624999757856131;-0.0001875000016298145;0.0001875000016298145;0.0005624999757856131;-0.000750000006519258;-0.000750000006519258;-0.000375000003259629;0.000375000003259629;95.89403247833252;-0.0007411067258095435;-0.0022537862640660835;-0.04727116436607018
96.91926646232605;0.0;0.0;0.002624999964609742;0.003000000026077032;0.0;0.000750000006519258;0.002624999964609742;0.0022499999031424522;0.002624999964609742;0.0037499999161809683;96.92234110832214;0.011857707612952696;0.010517669543271666;-0.04751247550264887
97.94557332992554;0.0;0.0;-0.001687500043772161;-0.000375000003259629;0.001312500098720193;0.0011249999515712261;-0.003000000026077032;-0.001500000013038516;-0.000375000003259629;0.000750000006519258;97.947580575943;-0.001482213451619087;-0.006761359258643165;-0.1654703829831525
98.96488118171692;0.0;0.0;0.0016874999273568392;0.002437500050291419;0.0005624999757856131;0.000937500037252903;0.0011249999515712261;0.001500000013038516;0.0022499999031424522;0.003375000087544322;98.96788763999939;0.009634387550558968;0.00676135879219825;-0.09475526263015673
99.98754215240479;0.0;0.0;-0.0005624999757856131;0.000750000006519258;0.002062499988824129;0.0018749999580904841;-0.002624999964609742;-0.0011249999515712261;0.001500000013038516;0.002624999964609742;99.99037408828735;0.002964426903238174;-0.0022537862640660835;-0.16555554039423867
101.01102566719055;0.0;0.0;0.000750000006519258;-0.00018750003073364496;0.0018749999580904841;0.001312499982304871;-0.0011249999515712261;-0.001500000013038516;0.002624999964609742;0.0011249999515712261;101.0140380859375;-0.0007411068408444464;0.0030050485075697494;0.11822760319970524
102.03531002998352;0.0;0.0;0.004312500357627869;0.003937500063329935;0.001312500098720193;0.000937500037252903;0.003000000026077032;0.003000000026077032;0.005625000223517418;0.004875000100582838;102.03730964660645;0.015563241357035316;0.017279030201249577;0.04698732222949711
103.05790209770203;0.0;0.0;0.0022499999031424522;0.0022499999031424522;0.0018749999580904841;0.0014999998966231942;0.000375000003259629;0.000750000006519258;0.004124999977648258;0.0037499999161809683;103.0609142780304;0.00889328024957491;0.009015145056264334;-0.00017032949266770526
104.08460664749146;0.0;0.0;-0.001312499982304871;-0.001312500098720193;0.0016874999273568392;0.002062499988824129;-0.003000000026077032;-0.003375000087544322;0.000375000003259629;0.000750000006519258;104.0866289138794;-0.005187747425771513;-0.005258834771635833;9.937356178160721e-05
105.11342072486877;0.0;0.0;0.001312499982304871;0.0022499999031424522;0.0016874999273568392;0.001125000067986548;-0.000375000003259629;0.0011249999515712261;0.003000000026077032;0.003375000087544322;105.11632776260376;0.00889328024957491;0.005258834771635833;-0.11838372388573806
106.14321231842041;0.0;0.0;-0.0009374999790452421;-0.0011249999515712261;0.00018749997252598405;0.000375000003259629;-0.0011249999515712261;-0.001500000013038516;-0.000750000006519258;-0.000750000006519258;106.14622259140015;-0.004446640124787455;-0.0037563105178509584;0.023727842157017096
107.1698911190033;0.0;0.0;-0.001312499982304871;0.000375000003259629;0.0009374999790452421;0.000375000003259629;-0.0022499999031424522;0.0;-0.000375000003259629;0.000750000006519258;107.17291140556335;0.001482213451619087;-0.005258834771635833;-0.21281251430501252
108.1940770149231;0.0;0.0;0.002812500111758709;0.002062499988824129;0.0005625000922009349;0.0016874999273568392;0.0022499999031424522;0.000375000003259629;0.003375000087544322;0.0037499999161809683;108.19707489013672;0.008152173868870075;0.011268932253220247;0.09441460362719556
109.21612429618835;0.0;0.0;0.002812500111758709;0.0024374998174607754;0.0005625000922009349;0.001312499982304871;0.0022499999031424522;0.0011249999515712261;0.003375000087544322;0.0037499999161809683;109.21909475326538;0.009634386630279743;0.011268932253220247;0.0471008752481099
110.24764919281006;0.0;0.0;0.00018750003073364496;0.0;0.001312499982304871;0.000375000003259629;-0.0011249999515712261;-0.000375000003259629;0.001500000013038516;0.000375000003259629;110.25064444541931;0.0;0.0007512622435036661;0.023642684750337387
111.27371144294739;0.0;0.0;0.0011249999515712261;0.000750000006519258;0.001500000013038516;0.000750000006519258;-0.000375000003259629;0.0;0.002624999964609742;0.001500000013038516;111.27557253837585;0.002964426903238174;0.004507572528132167;0.04722857832087296
112.29838395118713;0.0;0.0;-0.0005624999757856131;-0.00037499997415579855;0.0009374999790452421;0.000750000006519258;-0.001500000013038516;-0.0011249999515712261;0.000375000003259629;0.000375000003259629;112.30039262771606;-0.001482213336584184;-0.0022537862640660835;-0.02361429283246677
113.32022166252136;0.0;0.0;0.0;-0.0005624999757856131;0.003000000026077032;0.002062499988824129;-0.003000000026077032;-0.002624999964609742;0.003000000026077032;0.001500000013038516;113.32311272621155;-0.0022233200623937273;0.0;0.0709706219448708
114.34175610542297;0.0;0.0;-0.002062499988824129;-0.001500000013038516;0.000937500037252903;0.001875000074505806;-0.003000000026077032;-0.003375000087544322;-0.0011249999515712261;0.000375000003259629;114.34476733207703;-0.005928853806476348;-0.008263883279205582;-0.07081448657071682
115.4133288860321;0.0;0.0;0.002812500111758709;0.0028124998789280653;0.002812500111758709;0.0016874999273568392;0.0;0.0011249999515712261;0.005625000223517418;0.0044999998062849045;115.41633939743042;0.011116600311968637;0.011268932253220247;-0.00021288250721806715
116.44102358818054;0.0;0.0;-0.002062499988824129;-0.002624999964609742;0.001312500098720193;0.001500000013038516;-0.003375000087544322;-0.004124999977648258;-0.000750000006519258;-0.0011249999515712261;116.44403338432312;-0.010375493931263802;-0.008263883279205582;0.07112675731902478
117.4657871723175;0.0;0.0;-0.0007499999483115971;-0.0005624999757856131;0.001500000013038516;0.0005624999757856131;-0.0022499999031424522;-0.0011249999515712261;0.000750000006519258;0.0;117.46779942512512;-0.0022233200623937273;-0.003005048274347292;-0.023600095037516318
118.49379277229309;0.0;0.0;0.001500000013038516;0.002062499988824129;0.0022499999031424522;0.002062499988824129;-0.000750000006519258;0.0;0.0037499999161809683;0.004124999977648258;118.49680185317993;0.008152173868870075;0.006010097015139499;-0.07108417494585785
119.52389359474182;0.0;0.0;-0.0005624999757856131;-0.0016874999273568392;0.0001875000016298145;0.0005624999757856131;-0.000750000006519258;-0.0022499999031424522;-0.000375000003259629;-0.0011249999515712261;119.52691507339478;-0.006669960187181182;-0.0022537862640660835;0.14198382626290854
120.54651117324829;0.0;0.0;0.003562500001862645;0.0031874999403953552;0.001312500098720193;0.0005624999757856131;0.0022499999031424522;0.002624999964609742;0.004875000100582838;0.0037499999161809683;120.54959058761597;0.01259881399365753;0.014273980294345082;0.04704406938018694
121.56951856613159;0.0;0.0;0.001312499982304871;0.00037499997415579855;0.001312499982304871;0.000750000006519258;0.0;-0.000375000003259629;0.002624999964609742;0.0011249999515712261;121.5725429058075;0.001482213336584184;0.005258834771635833;0.11818501715450803
122.59438109397888;0.0;0.0;0.003937500063329935;0.003000000026077032;0.000937500037252903;0.0014999998966231942;0.003000000026077032;0.001500000013038516;0.004875000100582838;0.0044999998062849045;122.59738659858704;0.011857707612952696;0.015776504781352414;0.11798630307040454
123.63828468322754;0.0;0.0;-0.00018750003073364496;0.00018750003073364496;0.0024374998174607754;0.0024374998174607754;-0.002624999964609742;-0.0022499999031424522;0.0022499999031424522;0.002624999964609742;123.64129066467285;0.0007411068408444464;-0.0007512622435036661;-0.04729956362800137
124.66400599479675;0.0;0.0;0.001875000074505806;0.001500000013038516;0.001125000067986548;0.001500000013038516;0.000750000006519258;0.0;0.003000000026077032;0.003000000026077032;124.66700387001038;0.005928853806476348;0.007512621502146832;0.04717181649968772
125.68342804908752;0.0;0.0;-0.0005624999757856131;-0.001312499982304871;0.0009374999790452421;0.001312499982304871;-0.001500000013038516;-0.002624999964609742;0.000375000003259629;0.0;125.6864504814148;-0.005187746965631901;-0.0022537862640660835;0.0946700831957017
126.70923137664795;0.0;0.0;0.0031874999403953552;0.002624999964609742;0.00018750003073364496;0.0003750000614672899;0.003000000026077032;0.0022499999031424522;0.003375000087544322;0.003000000026077032;126.71224737167358;0.010375493931263802;0.01277145580733775;0.07072932182438296
127.73400211334229;0.0;0.0;-0.001687500043772161;-0.0005624999757856131;0.001312500098720193;0.0016874999273568392;-0.003000000026077032;-0.0022499999031424522;-0.000375000003259629;0.0011249999515712261;127.73601245880127;-0.0022233200623937273;-0.006761359258643165;-0.1418135114495491
128.75453305244446;0.0;0.0;-0.002624999964609742;-0.0016874999273568392;0.0011249999515712261;0.0005624999757856131;-0.0037499999161809683;-0.0022499999031424522;-0.001500000013038516;-0.0011249999515712261;128.75554180145264;-0.006669960187181182;-0.010517669543271666;-0.11808566195287787
129.77575516700745;0.0;0.0;-0.0018749999580904841;-0.0016874999273568392;0.000750000006519258;0.0005624999757856131;-0.002624999964609742;-0.0022499999031424522;-0.0011249999515712261;-0.0011249999515712261;129.77883577346802;-0.006669960187181182;-0.007512621035701917;-0.023514937630836605
130.8512511253357;0.0;0.0;0.002062499988824129;0.001312499982304871;0.0031874999403953552;0.0024374998174607754;-0.0011249999515712261;-0.0011249999515712261;0.005249999929219484;0.0037499999161809683;130.8522560596466;0.005187746965631901;0.008263883279205582;0.0944713654483808
131.87695622444153;0.0;0.0;0.001125000067986548;0.0005624999757856131;0.0022499999031424522;0.0016874999273568392;-0.0011249999515712261;-0.0011249999515712261;0.003375000087544322;0.0022499999031424522;131.878968000412;0.0022233200623937273;0.004507572994577082;0.07088547187784523
132.9043939113617;0.0;0.0;0.000750000006519258;0.000375000003259629;0.00037499997415579855;0.000375000003259629;0.000375000003259629;0.0;0.0011249999515712261;0.000750000006519258;132.90740442276;0.001482213451619087;0.0030050485075697494;0.04725697391077387
133.92588591575623;0.0;0.0;0.002437500050291419;0.0022499999031424522;0.000937500037252903;0.000750000006519258;0.001500000013038516;0.001500000013038516;0.003375000087544322;0.003000000026077032;133.9289035797119;0.00889328024957491;0.009766407766212914;0.023472369936977964
134.95087313652039;0.0;0.0;-0.002437500050291419;-0.0016874999273568392;0.000937500037252903;0.0009374999790452421;-0.003375000087544322;-0.002624999964609742;-0.001500000013038516;-0.000750000006519258;134.95417308807373;-0.006669960187181182;-0.009766407766212914;-0.09444299188184876
