KORAD_TIME;LCARD_CH0MEAN;LCARD_CH1MEAN;LCARD_CH0STD;LCARD_CH1STD;LCARD_CH0MIN;LCARD_CH1MIN;LCARD_CH0MAX;LCARD_CH1MAX;LCARD_COMP_TIME;U_anode_V;I_anode_uA;;CommandTable
9.942054748535156e-05;1.6572374105453491;1.2668063640594482;0.0007509362185373902;0.0007890597335062921;1.6556249856948853;1.2652499675750732;1.659000039100647;1.2682499885559082;0.0012519359588623047;5067.225456237793;49.89708774089813
1.0083198547363281;1.6572374105453491;1.2668063640594482;0.0007509362185373902;0.0007890597335062921;1.6556249856948853;1.2652499675750732;1.659000039100647;1.2682499885559082;1.009902000427246;5067.225456237793;49.89708774089813
2.0203518867492676;1.6572374105453491;1.2668063640594482;0.0007509362185373902;0.0007890597335062921;1.6556249856948853;1.2652499675750732;1.659000039100647;1.2682499885559082;2.021686553955078;5067.225456237793;49.89708774089813
3.0325021743774414;1.6572374105453491;1.2668063640594482;0.0007509362185373902;0.0007890597335062921;1.6556249856948853;1.2652499675750732;1.659000039100647;1.2682499885559082;3.034311532974243;5067.225456237793;49.89708774089813
4.052452325820923;1.6572374105453491;1.2668063640594482;0.0007509362185373902;0.0007890597335062921;1.6556249856948853;1.2652499675750732;1.659000039100647;1.2682499885559082;4.054054260253906;5067.225456237793;49.89708774089813
5.065295457839966;1.6572374105453491;1.2668063640594482;0.0007509362185373902;0.0007890597335062921;1.6556249856948853;1.2652499675750732;1.659000039100647;1.2682499885559082;5.066821813583374;5067.225456237793;49.89708774089813
6.084928035736084;1.6572374105453491;1.2668063640594482;0.0007509362185373902;0.0007890597335062921;1.6556249856948853;1.2652499675750732;1.659000039100647;1.2682499885559082;6.086553335189819;5067.225456237793;49.89708774089813
7.097449064254761;1.6572374105453491;1.2668063640594482;0.0007509362185373902;0.0007890597335062921;1.6556249856948853;1.2652499675750732;1.659000039100647;1.2682499885559082;7.099016189575195;5067.225456237793;49.89708774089813
8.11042833328247;1.657565712928772;1.2669093608856201;0.0009846362518146634;0.0007771145319566131;1.6556249856948853;1.2652499675750732;1.6601250171661377;1.2682499885559082;8.111962080001831;5067.6374435424805;49.925881791114804
9.12323784828186;1.657565712928772;1.2669093608856201;0.0009846362518146634;0.0007771145319566131;1.6556249856948853;1.2652499675750732;1.6601250171661377;1.2682499885559082;9.124911546707153;5067.6374435424805;49.925881791114804
10.136517763137817;1.657565712928772;1.2669093608856201;0.0009846362518146634;0.0007771145319566131;1.6556249856948853;1.2652499675750732;1.6601250171661377;1.2682499885559082;10.138188362121582;5067.6374435424805;49.925881791114804
11.143658876419067;1.657565712928772;1.2669093608856201;0.0009846362518146634;0.0007771145319566131;1.6556249856948853;1.2652499675750732;1.6601250171661377;1.2682499885559082;11.145153045654297;5067.6374435424805;49.925881791114804
12.156329154968262;1.657565712928772;1.2669093608856201;0.0009846362518146634;0.0007771145319566131;1.6556249856948853;1.2652499675750732;1.6601250171661377;1.2682499885559082;12.15770173072815;5067.6374435424805;49.925881791114804
13.168181419372559;1.657565712928772;1.2669093608856201;0.0009846362518146634;0.0007771145319566131;1.6556249856948853;1.2652499675750732;1.6601250171661377;1.2682499885559082;13.170046329498291;5067.6374435424805;49.925881791114804
14.181028604507446;1.657565712928772;1.2669093608856201;0.0009846362518146634;0.0007771145319566131;1.6556249856948853;1.2652499675750732;1.6601250171661377;1.2682499885559082;14.182626724243164;5067.6374435424805;49.925881791114804
15.198466539382935;1.657565712928772;1.2669093608856201;0.0009846362518146634;0.0007771145319566131;1.6556249856948853;1.2652499675750732;1.6601250171661377;1.2682499885559082;15.200198411941528;5067.6374435424805;49.925881791114804
16.205790042877197;1.657565712928772;1.2669093608856201;0.0009846362518146634;0.0007771145319566131;1.6556249856948853;1.2652499675750732;1.6601250171661377;1.2682499885559082;16.2073814868927;5067.6374435424805;49.925881791114804
17.22119379043579;1.657565712928772;1.2669093608856201;0.0009846362518146634;0.0007771145319566131;1.6556249856948853;1.2652499675750732;1.6601250171661377;1.2682499885559082;17.222842693328857;5067.6374435424805;49.925881791114804
18.235804796218872;1.6569750308990479;1.2667124271392822;0.000700554228387773;0.0007583899423480034;1.6552499532699585;1.2652499675750732;1.6586250066757202;1.2682499885559082;18.237396240234375;5066.849708557129;49.87556076049805
19.255208492279053;1.6569750308990479;1.2667124271392822;0.000700554228387773;0.0007583899423480034;1.6552499532699585;1.2652499675750732;1.6586250066757202;1.2682499885559082;19.257214784622192;5066.849708557129;49.87556076049805
20.27601718902588;1.6569750308990479;1.2667124271392822;0.000700554228387773;0.0007583899423480034;1.6552499532699585;1.2652499675750732;1.6586250066757202;1.2682499885559082;20.277773141860962;5066.849708557129;49.87556076049805
21.28248953819275;1.6569750308990479;1.2667124271392822;0.000700554228387773;0.0007583899423480034;1.6552499532699585;1.2652499675750732;1.6586250066757202;1.2682499885559082;21.283973217010498;5066.849708557129;49.87556076049805
22.29448390007019;1.6569750308990479;1.2667124271392822;0.000700554228387773;0.0007583899423480034;1.6552499532699585;1.2652499675750732;1.6586250066757202;1.2682499885559082;22.296077728271484;5066.849708557129;49.87556076049805
23.31211256980896;1.6569750308990479;1.2667124271392822;0.000700554228387773;0.0007583899423480034;1.6552499532699585;1.2652499675750732;1.6586250066757202;1.2682499885559082;23.31375503540039;5066.849708557129;49.87556076049805
